#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),sensorID
156,5/10/23 03:45,21.2,-6.13,6.9,21446320
157,5/10/23 04:00,21.2,-6.05,6.9,21446320
158,5/10/23 04:15,21.2,-5.95,6.9,21446320
159,5/10/23 04:30,21.2,-5.92,6.9,21446320
160,5/10/23 04:45,21.17,-5.91,6.9,21446320
161,5/10/23 05:00,21.17,-5.98,6.9,21446320
162,5/10/23 05:15,21.17,-6.05,6.9,21446320
163,5/10/23 05:30,21.17,-6.06,6.9,21446320
164,5/10/23 05:45,21.17,-6.06,6.9,21446320
165,5/10/23 06:00,21.17,-6.05,6.9,21446320
166,5/10/23 06:15,21.17,-6.08,6.9,21446320
167,5/10/23 06:30,21.17,-6.14,6.9,21446320
168,5/10/23 06:45,21.17,-6.23,6.9,21446320
169,5/10/23 07:00,21.17,-6.27,6.9,21446320
170,5/10/23 07:15,21.17,-6.23,6.9,21446320
171,5/10/23 07:30,21.17,-6.19,6.9,21446320
172,5/10/23 07:45,21.17,-6.13,6.9,21446320
173,5/10/23 08:00,21.17,-6.09,6.9,21446320
174,5/10/23 08:15,21.17,-6.09,6.9,21446320
175,5/10/23 08:30,21.17,-6.08,6.9,21446320
176,5/10/23 08:45,21.17,-6.02,6.9,21446320
177,5/10/23 09:00,21.17,-5.97,6.9,21446320
178,5/10/23 09:15,21.17,-6,6.9,21446320
179,5/10/23 09:30,21.17,-6.02,6.9,21446320
180,5/10/23 09:45,21.17,-5.95,6.9,21446320
181,5/10/23 10:00,21.17,-5.92,6.9,21446320
182,5/10/23 10:15,21.17,-5.92,6.9,21446320
183,5/10/23 10:30,21.17,-5.89,6.9,21446320
184,5/10/23 10:45,21.17,-5.84,6.9,21446320
185,5/10/23 11:00,21.17,-5.77,6.89,21446320
186,5/10/23 11:15,21.17,-5.69,6.89,21446320
187,5/10/23 11:30,21.17,-5.73,6.89,21446320
188,5/10/23 11:45,21.17,-5.69,6.89,21446320
189,5/10/23 12:00,21.17,-5.61,6.89,21446320
190,5/10/23 12:15,21.17,-5.59,6.89,21446320
191,5/10/23 12:30,21.17,-5.59,6.89,21446320
192,5/10/23 12:45,21.17,-5.66,6.89,21446320
193,5/10/23 13:00,21.17,-5.67,6.89,21446320
194,5/10/23 13:15,21.15,-5.59,6.89,21446320
195,5/10/23 13:30,21.17,-5.36,6.89,21446320
196,5/10/23 13:45,21.17,-5.27,6.89,21446320
197,5/10/23 14:00,21.2,-5.19,6.88,21446320
198,5/10/23 14:15,21.2,-5.09,6.88,21446320
199,5/10/23 14:30,21.22,-5.02,6.88,21446320
200,5/10/23 14:45,21.22,-5.06,6.88,21446320
201,5/10/23 15:00,21.2,-5.14,6.88,21446320
202,5/10/23 15:15,21.17,-5.23,6.88,21446320
203,5/10/23 15:30,21.17,-5.02,6.88,21446320
204,5/10/23 15:45,21.2,-4.88,6.88,21446320
205,5/10/23 16:00,21.2,-4.86,6.88,21446320
206,5/10/23 16:15,21.2,-4.81,6.88,21446320
207,5/10/23 16:30,21.2,-4.77,6.88,21446320
208,5/10/23 16:45,21.2,-4.75,6.88,21446320
209,5/10/23 17:00,21.2,-4.72,6.88,21446320
210,5/10/23 17:15,21.2,-4.7,6.87,21446320
211,5/10/23 17:30,21.17,-4.81,6.88,21446320
212,5/10/23 17:45,21.17,-4.83,6.88,21446320
213,5/10/23 18:00,21.17,-4.77,6.88,21446320
214,5/10/23 18:15,21.17,-4.69,6.87,21446320
215,5/10/23 18:30,21.17,-4.63,6.87,21446320
216,5/10/23 18:45,21.17,-4.61,6.87,21446320
217,5/10/23 19:00,21.17,-4.61,6.87,21446320
218,5/10/23 19:15,21.17,-4.59,6.87,21446320
219,5/10/23 19:30,21.17,-4.63,6.87,21446320
220,5/10/23 19:45,21.17,-4.66,6.87,21446320
221,5/10/23 20:00,21.15,-4.81,6.88,21446320
222,5/10/23 20:15,21.15,-4.92,6.88,21446320
223,5/10/23 20:30,21.15,-4.81,6.88,21446320
224,5/10/23 20:45,21.15,-4.69,6.87,21446320
225,5/10/23 21:00,21.15,-4.86,6.88,21446320
226,5/10/23 21:15,21.13,-4.86,6.88,21446320
227,5/10/23 21:30,21.15,-4.64,6.87,21446320
228,5/10/23 21:45,21.15,-4.61,6.87,21446320
229,5/10/23 22:00,21.15,-4.53,6.87,21446320
230,5/10/23 22:15,21.15,-4.56,6.87,21446320
231,5/10/23 22:30,21.17,-4.59,6.87,21446320
232,5/10/23 22:45,21.17,-4.61,6.87,21446320
233,5/10/23 23:00,21.17,-4.61,6.87,21446320
234,5/10/23 23:15,21.2,-4.59,6.87,21446320
235,5/10/23 23:30,21.2,-4.64,6.87,21446320
236,5/10/23 23:45,21.2,-4.69,6.87,21446320
237,5/11/23 00:00,21.2,-4.73,6.88,21446320
238,5/11/23 00:15,21.2,-4.7,6.87,21446320
239,5/11/23 00:30,21.2,-4.72,6.88,21446320
240,5/11/23 00:45,21.2,-4.73,6.88,21446320
241,5/11/23 01:00,21.2,-4.78,6.88,21446320
242,5/11/23 01:15,21.2,-4.77,6.88,21446320
243,5/11/23 01:30,21.2,-4.8,6.88,21446320
244,5/11/23 01:45,21.2,-4.83,6.88,21446320
245,5/11/23 02:00,21.2,-4.81,6.88,21446320
246,5/11/23 02:15,21.2,-4.78,6.88,21446320
247,5/11/23 02:30,21.2,-4.84,6.88,21446320
248,5/11/23 02:45,21.2,-4.88,6.88,21446320
249,5/11/23 03:00,21.2,-4.89,6.88,21446320
250,5/11/23 03:15,21.2,-4.92,6.88,21446320
251,5/11/23 03:30,21.2,-4.91,6.88,21446320
252,5/11/23 03:45,21.2,-4.91,6.88,21446320
253,5/11/23 04:00,21.2,-4.86,6.88,21446320
254,5/11/23 04:15,21.22,-4.91,6.88,21446320
255,5/11/23 04:30,21.22,-4.97,6.88,21446320
256,5/11/23 04:45,21.22,-5,6.88,21446320
257,5/11/23 05:00,21.22,-5.06,6.88,21446320
258,5/11/23 05:15,21.22,-5.05,6.88,21446320
259,5/11/23 05:30,21.2,-5.06,6.88,21446320
260,5/11/23 05:45,21.2,-5.08,6.88,21446320
261,5/11/23 06:00,21.2,-5.08,6.88,21446320
262,5/11/23 06:15,21.2,-5.09,6.88,21446320
263,5/11/23 06:30,21.2,-5.11,6.88,21446320
264,5/11/23 06:45,21.2,-5.13,6.88,21446320
265,5/11/23 07:00,21.2,-5.17,6.88,21446320
266,5/11/23 07:15,21.2,-5.27,6.89,21446320
267,5/11/23 07:30,21.2,-5.36,6.89,21446320
268,5/11/23 07:45,21.2,-5.41,6.89,21446320
269,5/11/23 08:00,21.2,-5.47,6.89,21446320
270,5/11/23 08:15,21.22,-5.5,6.89,21446320
271,5/11/23 08:30,21.22,-5.47,6.89,21446320
272,5/11/23 08:45,21.22,-5.47,6.89,21446320
273,5/11/23 09:00,21.25,-5.39,6.89,21446320
274,5/11/23 09:15,21.25,-5.33,6.89,21446320
275,5/11/23 09:30,21.22,-5.28,6.89,21446320
276,5/11/23 09:45,21.22,-5.25,6.89,21446320
277,5/11/23 10:00,21.25,-5.22,6.88,21446320
278,5/11/23 10:15,21.25,-5.19,6.88,21446320
279,5/11/23 10:30,21.22,-5.14,6.88,21446320
280,5/11/23 10:45,21.22,-5.09,6.88,21446320
281,5/11/23 11:00,21.22,-5.06,6.88,21446320
282,5/11/23 11:15,21.22,-5.02,6.88,21446320
283,5/11/23 11:30,21.22,-4.95,6.88,21446320
284,5/11/23 11:45,21.22,-4.84,6.88,21446320
285,5/11/23 12:00,21.25,-4.63,6.87,21446320
286,5/11/23 12:15,21.25,-4.61,6.87,21446320
287,5/11/23 12:30,21.25,-4.55,6.87,21446320
288,5/11/23 12:45,21.25,-4.47,6.87,21446320
289,5/11/23 13:00,21.27,-4.42,6.87,21446320
290,5/11/23 13:15,21.27,-4.41,6.87,21446320
291,5/11/23 13:30,21.27,-4.42,6.87,21446320
292,5/11/23 13:45,21.27,-4.52,6.87,21446320
293,5/11/23 14:00,21.27,-4.48,6.87,21446320
294,5/11/23 14:15,21.27,-4.38,6.87,21446320
295,5/11/23 14:30,21.27,-4.38,6.87,21446320
296,5/11/23 14:45,21.27,-4.52,6.87,21446320
297,5/11/23 15:00,21.25,-4.55,6.87,21446320
298,5/11/23 15:15,21.25,-4.53,6.87,21446320
299,5/11/23 15:30,21.25,-4.56,6.87,21446320
300,5/11/23 15:45,21.25,-4.5,6.87,21446320
301,5/11/23 16:00,21.27,-4.38,6.87,21446320
302,5/11/23 16:15,21.27,-4.34,6.87,21446320
303,5/11/23 16:30,21.27,-4.31,6.87,21446320
304,5/11/23 16:45,21.27,-4.31,6.87,21446320
305,5/11/23 17:00,21.27,-4.31,6.87,21446320
306,5/11/23 17:15,21.27,-4.34,6.87,21446320
307,5/11/23 17:30,21.29,-4.34,6.87,21446320
308,5/11/23 17:45,21.29,-4.34,6.87,21446320
309,5/11/23 18:00,21.29,-4.34,6.87,21446320
310,5/11/23 18:15,21.29,-4.3,6.87,21446320
311,5/11/23 18:30,21.29,-4.28,6.87,21446320
312,5/11/23 18:45,21.29,-4.23,6.87,21446320
313,5/11/23 19:00,21.29,-4.25,6.87,21446320
314,5/11/23 19:15,21.29,-4.19,6.87,21446320
315,5/11/23 19:30,21.29,-4.22,6.87,21446320
316,5/11/23 19:45,21.29,-4.28,6.87,21446320
317,5/11/23 20:00,21.29,-4.23,6.87,21446320
318,5/11/23 20:15,21.29,-4.22,6.87,21446320
319,5/11/23 20:30,21.29,-4.25,6.87,21446320
320,5/11/23 20:45,21.27,-4.3,6.87,21446320
321,5/11/23 21:00,21.27,-4.23,6.87,21446320
322,5/11/23 21:15,21.27,-4.17,6.86,21446320
323,5/11/23 21:30,21.27,-4.17,6.86,21446320
324,5/11/23 21:45,21.27,-4.14,6.86,21446320
325,5/11/23 22:00,21.29,-4.11,6.86,21446320
326,5/11/23 22:15,21.29,-4.09,6.86,21446320
327,5/11/23 22:30,21.29,-4.17,6.86,21446320
328,5/11/23 22:45,21.32,-4.23,6.87,21446320
329,5/11/23 23:00,21.32,-4.3,6.87,21446320
330,5/11/23 23:15,21.32,-4.33,6.87,21446320
331,5/11/23 23:30,21.32,-4.38,6.87,21446320
332,5/11/23 23:45,21.32,-4.41,6.87,21446320
333,5/12/23 00:00,21.34,-4.44,6.87,21446320
334,5/12/23 00:15,21.34,-4.44,6.87,21446320
335,5/12/23 00:30,21.34,-4.45,6.87,21446320
336,5/12/23 00:45,21.34,-4.47,6.87,21446320
337,5/12/23 01:00,21.34,-4.48,6.87,21446320
338,5/12/23 01:15,21.37,-4.53,6.87,21446320
339,5/12/23 01:30,21.37,-4.58,6.87,21446320
340,5/12/23 01:45,21.37,-4.59,6.87,21446320
341,5/12/23 02:00,21.37,-4.61,6.87,21446320
342,5/12/23 02:15,21.37,-4.59,6.87,21446320
343,5/12/23 02:30,21.37,-4.59,6.87,21446320
344,5/12/23 02:45,21.37,-4.63,6.87,21446320
345,5/12/23 03:00,21.39,-4.64,6.87,21446320
346,5/12/23 03:15,21.39,-4.67,6.87,21446320
347,5/12/23 03:30,21.39,-4.69,6.87,21446320
348,5/12/23 03:45,21.39,-4.7,6.87,21446320
349,5/12/23 04:00,21.39,-4.73,6.88,21446320
350,5/12/23 04:15,21.39,-4.77,6.88,21446320
351,5/12/23 04:30,21.39,-4.75,6.88,21446320
352,5/12/23 04:45,21.39,-4.72,6.88,21446320
353,5/12/23 05:00,21.39,-4.67,6.87,21446320
354,5/12/23 05:15,21.39,-4.69,6.87,21446320
355,5/12/23 05:30,21.39,-4.69,6.87,21446320
356,5/12/23 05:45,21.39,-4.66,6.87,21446320
357,5/12/23 06:00,21.41,-4.64,6.87,21446320
358,5/12/23 06:15,21.41,-4.63,6.87,21446320
359,5/12/23 06:30,21.41,-4.63,6.87,21446320
360,5/12/23 06:45,21.41,-4.61,6.87,21446320
361,5/12/23 07:00,21.41,-4.63,6.87,21446320
362,5/12/23 07:15,21.41,-4.61,6.87,21446320
363,5/12/23 07:30,21.41,-4.66,6.87,21446320
364,5/12/23 07:45,21.41,-4.67,6.87,21446320
365,5/12/23 08:00,21.41,-4.69,6.87,21446320
366,5/12/23 08:15,21.41,-4.73,6.88,21446320
367,5/12/23 08:30,21.41,-4.75,6.88,21446320
368,5/12/23 08:45,21.41,-4.8,6.88,21446320
369,5/12/23 09:00,21.41,-4.88,6.88,21446320
370,5/12/23 09:15,21.41,-4.94,6.88,21446320
371,5/12/23 09:30,21.44,-5.02,6.88,21446320
372,5/12/23 09:45,21.44,-5,6.88,21446320
373,5/12/23 10:00,21.44,-4.98,6.88,21446320
374,5/12/23 10:15,21.46,-4.97,6.88,21446320
375,5/12/23 10:30,21.46,-4.95,6.88,21446320
376,5/12/23 10:45,21.46,-4.95,6.88,21446320
377,5/12/23 11:00,21.46,-4.92,6.88,21446320
378,5/12/23 11:15,21.46,-4.94,6.88,21446320
379,5/12/23 11:30,21.46,-4.89,6.88,21446320
380,5/12/23 11:45,21.46,-4.83,6.88,21446320
381,5/12/23 12:00,21.46,-4.78,6.88,21446320
382,5/12/23 12:15,21.46,-4.73,6.88,21446320
383,5/12/23 12:30,21.46,-4.72,6.88,21446320
384,5/12/23 12:45,21.46,-4.69,6.87,21446320
385,5/12/23 13:00,21.49,-4.66,6.87,21446320
386,5/12/23 13:15,21.49,-4.58,6.87,21446320
387,5/12/23 13:30,21.49,-4.47,6.87,21446320
388,5/12/23 13:45,21.51,-4.45,6.87,21446320
389,5/12/23 14:00,21.51,-4.44,6.87,21446320
390,5/12/23 14:15,21.51,-4.42,6.87,21446320
391,5/12/23 14:30,21.51,-4.41,6.87,21446320
392,5/12/23 14:45,21.53,-4.36,6.87,21446320
393,5/12/23 15:00,21.53,-4.31,6.87,21446320
394,5/12/23 15:15,21.56,-4.28,6.87,21446320
395,5/12/23 15:30,21.56,-4.28,6.87,21446320
396,5/12/23 15:45,21.58,-4.28,6.87,21446320
397,5/12/23 16:00,21.58,-4.3,6.87,21446320
398,5/12/23 16:15,21.6,-4.27,6.87,21446320
399,5/12/23 16:30,21.6,-4.27,6.87,21446320
400,5/12/23 16:45,21.6,-4.25,6.87,21446320
401,5/12/23 17:00,21.6,-4.2,6.87,21446320
402,5/12/23 17:15,21.6,-4.17,6.87,21446320
403,5/12/23 17:30,21.6,-4.16,6.86,21446320
404,5/12/23 17:45,21.6,-4.14,6.86,21446320
405,5/12/23 18:00,21.6,-4.09,6.86,21446320
406,5/12/23 18:15,21.6,-4.09,6.86,21446320
407,5/12/23 18:30,21.6,-4.09,6.86,21446320
408,5/12/23 18:45,21.6,-4.06,6.86,21446320
409,5/12/23 19:00,21.6,-4.03,6.86,21446320
410,5/12/23 19:15,21.6,-4.05,6.86,21446320
411,5/12/23 19:30,21.6,-4.05,6.86,21446320
412,5/12/23 19:45,21.63,-4.03,6.86,21446320
413,5/12/23 20:00,21.63,-4.03,6.86,21446320
414,5/12/23 20:15,21.63,-4.05,6.86,21446320
415,5/12/23 20:30,21.6,-4.05,6.86,21446320
416,5/12/23 20:45,21.6,-4.05,6.86,21446320
417,5/12/23 21:00,21.6,-4.06,6.86,21446320
418,5/12/23 21:15,21.6,-4.06,6.86,21446320
419,5/12/23 21:30,21.6,-4.05,6.86,21446320
420,5/12/23 21:45,21.6,-4.05,6.86,21446320
421,5/12/23 22:00,21.6,-4.08,6.86,21446320
422,5/12/23 22:15,21.6,-4.09,6.86,21446320
423,5/12/23 22:30,21.6,-4.13,6.86,21446320
424,5/12/23 22:45,21.6,-4.14,6.86,21446320
425,5/12/23 23:00,21.6,-4.11,6.86,21446320
426,5/12/23 23:15,21.6,-4.08,6.86,21446320
427,5/12/23 23:30,21.63,-4.06,6.86,21446320
428,5/12/23 23:45,21.63,-4.05,6.86,21446320
429,5/13/23 00:00,21.63,-4.02,6.86,21446320
430,5/13/23 00:15,21.63,-3.98,6.86,21446320
431,5/13/23 00:30,21.65,-3.98,6.86,21446320
432,5/13/23 00:45,21.65,-3.98,6.86,21446320
433,5/13/23 01:00,21.65,-4.02,6.86,21446320
434,5/13/23 01:15,21.68,-4.03,6.86,21446320
435,5/13/23 01:30,21.68,-4.05,6.86,21446320
436,5/13/23 01:45,21.68,-4.09,6.86,21446320
437,5/13/23 02:00,21.7,-4.13,6.86,21446320
438,5/13/23 02:15,21.7,-4.17,6.87,21446320
439,5/13/23 02:30,21.7,-4.22,6.87,21446320
440,5/13/23 02:45,21.72,-4.27,6.87,21446320
441,5/13/23 03:00,21.72,-4.28,6.87,21446320
442,5/13/23 03:15,21.72,-4.33,6.87,21446320
443,5/13/23 03:30,21.72,-4.33,6.87,21446320
444,5/13/23 03:45,21.75,-4.34,6.87,21446320
445,5/13/23 04:00,21.75,-4.34,6.87,21446320
446,5/13/23 04:15,21.75,-4.36,6.87,21446320
447,5/13/23 04:30,21.75,-4.36,6.87,21446320
448,5/13/23 04:45,21.75,-4.39,6.87,21446320
449,5/13/23 05:00,21.75,-4.39,6.87,21446320
450,5/13/23 05:15,21.75,-4.38,6.87,21446320
451,5/13/23 05:30,21.75,-4.38,6.87,21446320
452,5/13/23 05:45,21.75,-4.36,6.87,21446320
453,5/13/23 06:00,21.75,-4.38,6.87,21446320
454,5/13/23 06:15,21.75,-4.38,6.87,21446320
455,5/13/23 06:30,21.75,-4.38,6.87,21446320
456,5/13/23 06:45,21.75,-4.39,6.87,21446320
457,5/13/23 07:00,21.75,-4.41,6.87,21446320
458,5/13/23 07:15,21.75,-4.45,6.87,21446320
459,5/13/23 07:30,21.75,-4.47,6.87,21446320
460,5/13/23 07:45,21.77,-4.45,6.87,21446320
461,5/13/23 08:00,21.77,-4.42,6.87,21446320
462,5/13/23 08:15,21.77,-4.42,6.87,21446320
463,5/13/23 08:30,21.77,-4.42,6.87,21446320
464,5/13/23 08:45,21.77,-4.48,6.87,21446320
465,5/13/23 09:00,21.77,-4.53,6.87,21446320
466,5/13/23 09:15,21.77,-4.56,6.87,21446320
467,5/13/23 09:30,21.77,-4.61,6.87,21446320
468,5/13/23 09:45,21.77,-4.66,6.87,21446320
469,5/13/23 10:00,21.77,-4.69,6.87,21446320
470,5/13/23 10:15,21.77,-4.72,6.88,21446320
471,5/13/23 10:30,21.77,-4.73,6.88,21446320
472,5/13/23 10:45,21.8,-4.72,6.88,21446320
473,5/13/23 11:00,21.77,-4.67,6.87,21446320
474,5/13/23 11:15,21.77,-4.63,6.87,21446320
475,5/13/23 11:30,21.77,-4.61,6.87,21446320
476,5/13/23 11:45,21.77,-4.61,6.87,21446320
477,5/13/23 12:00,21.77,-4.59,6.87,21446320
478,5/13/23 12:15,21.77,-4.58,6.87,21446320
