#,"Date Time, GMT-04:00","Abs Pres, kPa","Temp, °C",sensorID
57,5/9/2023 2:30,106.358,20.996,21411067
58,5/9/2023 2:45,106.327,20.996,21411067
59,5/9/2023 3:00,106.337,20.996,21411067
60,5/9/2023 3:15,106.327,20.996,21411067
61,5/9/2023 3:30,106.337,20.996,21411067
62,5/9/2023 3:45,106.327,20.996,21411067
63,5/9/2023 4:00,106.337,20.996,21411067
64,5/9/2023 4:15,106.317,20.996,21411067
65,5/9/2023 4:30,106.317,20.996,21411067
66,5/9/2023 4:45,106.337,20.996,21411067
67,5/9/2023 5:00,106.348,20.996,21411067
68,5/9/2023 5:15,106.348,20.996,21411067
69,5/9/2023 5:30,106.337,20.996,21411067
70,5/9/2023 5:45,106.348,20.996,21411067
71,5/9/2023 6:00,106.327,20.996,21411067
72,5/9/2023 6:15,106.378,20.996,21411067
73,5/9/2023 6:30,106.368,20.996,21411067
74,5/9/2023 6:45,106.389,20.996,21411067
75,5/9/2023 7:00,106.399,20.996,21411067
76,5/9/2023 7:15,106.433,21.091,21411067
77,5/9/2023 7:30,106.471,20.996,21411067
78,5/9/2023 7:45,106.595,20.996,21411067
79,5/9/2023 8:00,106.78,20.996,21411067
80,5/9/2023 8:15,107.007,20.996,21411067
81,5/9/2023 8:30,107.241,20.901,21411067
82,5/9/2023 8:45,107.632,20.901,21411067
83,5/9/2023 9:00,107.983,20.901,21411067
84,5/9/2023 9:15,108.299,20.805,21411067
85,5/9/2023 9:30,108.508,20.901,21411067
86,5/9/2023 9:45,108.622,20.901,21411067
87,5/9/2023 10:00,108.684,20.901,21411067
88,5/9/2023 10:15,108.635,20.996,21411067
89,5/9/2023 10:30,108.594,20.996,21411067
90,5/9/2023 10:45,108.501,20.996,21411067
91,5/9/2023 11:00,108.412,21.091,21411067
92,5/9/2023 11:15,108.288,21.091,21411067
93,5/9/2023 11:30,108.175,21.091,21411067
94,5/9/2023 11:45,108.041,21.091,21411067
95,5/9/2023 12:00,107.855,21.091,21411067
96,5/9/2023 12:15,107.752,21.091,21411067
97,5/9/2023 12:30,107.67,21.091,21411067
98,5/9/2023 12:45,107.549,21.187,21411067
99,5/9/2023 13:00,107.433,21.091,21411067
100,5/9/2023 13:15,107.299,21.091,21411067
101,5/9/2023 13:30,107.185,21.091,21411067
102,5/9/2023 13:45,107.113,21.091,21411067
103,5/9/2023 14:00,107.02,21.091,21411067
104,5/9/2023 14:15,106.959,21.091,21411067
105,5/9/2023 14:30,107.01,21.091,21411067
106,5/9/2023 14:45,107.103,21.091,21411067
107,5/9/2023 15:00,107.275,20.996,21411067
108,5/9/2023 15:15,107.594,20.996,21411067
109,5/9/2023 15:30,108.075,20.901,21411067
110,5/9/2023 15:45,108.67,20.805,21411067
111,5/9/2023 16:00,109.206,20.805,21411067
112,5/9/2023 16:15,109.413,20.805,21411067
113,5/9/2023 16:30,109.385,20.901,21411067
114,5/9/2023 16:45,109.203,20.996,21411067
115,5/9/2023 17:00,109.03,21.091,21411067
116,5/9/2023 17:15,108.876,21.091,21411067
117,5/9/2023 17:30,108.68,21.091,21411067
118,5/9/2023 17:45,108.515,21.091,21411067
119,5/9/2023 18:00,108.312,21.187,21411067
120,5/9/2023 18:15,108.126,21.187,21411067
121,5/9/2023 18:30,107.92,21.187,21411067
122,5/9/2023 18:45,107.735,21.187,21411067
123,5/9/2023 19:00,107.57,21.187,21411067
124,5/9/2023 19:15,107.415,21.187,21411067
125,5/9/2023 19:30,107.261,21.187,21411067
126,5/9/2023 19:45,107.147,21.187,21411067
127,5/9/2023 20:00,107.013,21.187,21411067
128,5/9/2023 20:15,106.931,21.187,21411067
129,5/9/2023 20:30,106.859,21.187,21411067
130,5/9/2023 20:45,106.797,21.187,21411067
131,5/9/2023 21:00,106.794,21.091,21411067
132,5/9/2023 21:15,106.773,21.091,21411067
133,5/9/2023 21:30,106.794,21.091,21411067
134,5/9/2023 21:45,106.835,21.091,21411067
135,5/9/2023 22:00,106.773,21.091,21411067
136,5/9/2023 22:15,106.804,21.091,21411067
137,5/9/2023 22:30,106.732,21.091,21411067
138,5/9/2023 22:45,106.66,21.091,21411067
139,5/9/2023 23:00,106.598,21.091,21411067
140,5/9/2023 23:15,106.608,21.091,21411067
141,5/9/2023 23:30,106.577,21.091,21411067
142,5/9/2023 23:45,106.526,21.091,21411067
143,5/10/2023 0:00,106.485,21.091,21411067
144,5/10/2023 0:15,106.464,21.091,21411067
145,5/10/2023 0:30,106.495,21.091,21411067
146,5/10/2023 0:45,106.495,21.091,21411067
147,5/10/2023 1:00,106.485,21.091,21411067
148,5/10/2023 1:15,106.485,21.091,21411067
149,5/10/2023 1:30,106.495,21.091,21411067
150,5/10/2023 1:45,106.505,21.091,21411067
151,5/10/2023 2:00,106.495,21.091,21411067
152,5/10/2023 2:15,106.474,21.091,21411067
153,5/10/2023 2:30,106.454,21.091,21411067
154,5/10/2023 2:45,106.413,21.091,21411067
155,5/10/2023 3:00,106.423,21.091,21411067
156,5/10/2023 3:15,106.382,21.091,21411067
157,5/10/2023 3:30,106.371,21.091,21411067
158,5/10/2023 3:45,106.371,21.091,21411067
159,5/10/2023 4:00,106.361,21.091,21411067
160,5/10/2023 4:15,106.351,21.091,21411067
161,5/10/2023 4:30,106.361,21.091,21411067
162,5/10/2023 4:45,106.361,21.091,21411067
163,5/10/2023 5:00,106.361,21.091,21411067
164,5/10/2023 5:15,106.34,21.091,21411067
165,5/10/2023 5:30,106.33,21.091,21411067
166,5/10/2023 5:45,106.33,21.091,21411067
167,5/10/2023 6:00,106.32,21.091,21411067
168,5/10/2023 6:15,106.299,21.091,21411067
169,5/10/2023 6:30,106.31,21.091,21411067
170,5/10/2023 6:45,106.299,21.091,21411067
171,5/10/2023 7:00,106.31,21.091,21411067
172,5/10/2023 7:15,106.361,21.091,21411067
173,5/10/2023 7:30,106.34,21.091,21411067
174,5/10/2023 7:45,106.392,21.091,21411067
175,5/10/2023 8:00,106.474,21.091,21411067
176,5/10/2023 8:15,106.485,21.091,21411067
177,5/10/2023 8:30,106.464,21.091,21411067
178,5/10/2023 8:45,106.464,21.091,21411067
179,5/10/2023 9:00,106.485,21.091,21411067
180,5/10/2023 9:15,106.526,21.091,21411067
181,5/10/2023 9:30,106.536,21.091,21411067
182,5/10/2023 9:45,106.546,21.091,21411067
183,5/10/2023 10:00,106.536,21.091,21411067
184,5/10/2023 10:15,106.639,21.091,21411067
185,5/10/2023 10:30,106.801,20.996,21411067
186,5/10/2023 10:45,106.935,20.996,21411067
187,5/10/2023 11:00,107.089,20.996,21411067
188,5/10/2023 11:15,107.275,20.996,21411067
189,5/10/2023 11:30,107.481,20.996,21411067
190,5/10/2023 11:45,107.697,20.996,21411067
191,5/10/2023 12:00,107.924,20.996,21411067
192,5/10/2023 12:15,108.079,20.996,21411067
193,5/10/2023 12:30,108.223,20.996,21411067
194,5/10/2023 12:45,108.378,20.996,21411067
195,5/10/2023 13:00,108.604,20.996,21411067
196,5/10/2023 13:15,108.8,20.996,21411067
197,5/10/2023 13:30,108.831,20.996,21411067
198,5/10/2023 13:45,108.821,20.996,21411067
199,5/10/2023 14:00,108.749,20.996,21411067
200,5/10/2023 14:15,108.618,21.091,21411067
201,5/10/2023 14:30,108.494,21.091,21411067
202,5/10/2023 14:45,108.34,21.091,21411067
203,5/10/2023 15:00,108.216,21.091,21411067
204,5/10/2023 15:15,108.164,21.091,21411067
205,5/10/2023 15:30,108.133,21.091,21411067
206,5/10/2023 15:45,108.072,21.091,21411067
207,5/10/2023 16:00,107.979,21.091,21411067
208,5/10/2023 16:15,107.876,21.091,21411067
209,5/10/2023 16:30,107.762,21.091,21411067
210,5/10/2023 16:45,107.608,21.091,21411067
211,5/10/2023 17:00,107.477,21.187,21411067
212,5/10/2023 17:15,107.333,21.187,21411067
213,5/10/2023 17:30,107.199,21.187,21411067
214,5/10/2023 17:45,107.096,21.187,21411067
215,5/10/2023 18:00,107.051,21.091,21411067
216,5/10/2023 18:15,106.959,21.091,21411067
217,5/10/2023 18:30,106.876,21.091,21411067
218,5/10/2023 18:45,106.825,21.091,21411067
219,5/10/2023 19:00,106.773,21.091,21411067
220,5/10/2023 19:15,106.711,21.091,21411067
221,5/10/2023 19:30,106.608,21.091,21411067
222,5/10/2023 19:45,106.546,21.091,21411067
223,5/10/2023 20:00,106.495,21.091,21411067
224,5/10/2023 20:15,106.454,21.091,21411067
225,5/10/2023 20:30,106.423,21.091,21411067
226,5/10/2023 20:45,106.402,21.091,21411067
227,5/10/2023 21:00,106.392,21.091,21411067
228,5/10/2023 21:15,106.382,21.091,21411067
229,5/10/2023 21:30,106.392,21.091,21411067
230,5/10/2023 21:45,106.413,21.091,21411067
231,5/10/2023 22:00,106.443,21.091,21411067
232,5/10/2023 22:15,106.454,21.091,21411067
233,5/10/2023 22:30,106.454,21.091,21411067
234,5/10/2023 22:45,106.454,21.091,21411067
235,5/10/2023 23:00,106.443,21.091,21411067
236,5/10/2023 23:15,106.423,21.091,21411067
237,5/10/2023 23:30,106.423,21.091,21411067
238,5/10/2023 23:45,106.402,21.091,21411067
239,5/11/2023 0:00,106.382,21.091,21411067
240,5/11/2023 0:15,106.382,21.091,21411067
241,5/11/2023 0:30,106.371,21.091,21411067
242,5/11/2023 0:45,106.382,21.091,21411067
243,5/11/2023 1:00,106.361,21.091,21411067
244,5/11/2023 1:15,106.34,21.091,21411067
245,5/11/2023 1:30,106.351,21.091,21411067
246,5/11/2023 1:45,106.33,21.091,21411067
247,5/11/2023 2:00,106.32,21.091,21411067
248,5/11/2023 2:15,106.31,21.091,21411067
249,5/11/2023 2:30,106.31,21.091,21411067
250,5/11/2023 2:45,106.289,21.091,21411067
251,5/11/2023 3:00,106.268,21.091,21411067
252,5/11/2023 3:15,106.248,21.091,21411067
253,5/11/2023 3:30,106.237,21.091,21411067
254,5/11/2023 3:45,106.217,21.091,21411067
255,5/11/2023 4:00,106.217,21.091,21411067
256,5/11/2023 4:15,106.207,21.091,21411067
257,5/11/2023 4:30,106.196,21.091,21411067
258,5/11/2023 4:45,106.176,21.091,21411067
259,5/11/2023 5:00,106.165,21.091,21411067
260,5/11/2023 5:15,106.165,21.091,21411067
261,5/11/2023 5:30,106.165,21.091,21411067
262,5/11/2023 5:45,106.155,21.091,21411067
263,5/11/2023 6:00,106.165,21.091,21411067
264,5/11/2023 6:15,106.155,21.091,21411067
265,5/11/2023 6:30,106.145,21.091,21411067
266,5/11/2023 6:45,106.186,21.091,21411067
267,5/11/2023 7:00,106.196,21.091,21411067
268,5/11/2023 7:15,106.217,21.091,21411067
269,5/11/2023 7:30,106.237,21.091,21411067
270,5/11/2023 7:45,106.258,21.091,21411067
271,5/11/2023 8:00,106.258,21.091,21411067
272,5/11/2023 8:15,106.258,21.091,21411067
273,5/11/2023 8:30,106.237,21.091,21411067
274,5/11/2023 8:45,106.258,21.091,21411067
275,5/11/2023 9:00,106.289,21.091,21411067
276,5/11/2023 9:15,106.299,21.091,21411067
277,5/11/2023 9:30,106.32,21.091,21411067
278,5/11/2023 9:45,106.382,21.091,21411067
279,5/11/2023 10:00,106.543,20.996,21411067
280,5/11/2023 10:15,106.739,20.996,21411067
281,5/11/2023 10:30,106.997,20.996,21411067
282,5/11/2023 10:45,107.337,20.996,21411067
283,5/11/2023 11:00,107.673,20.901,21411067
284,5/11/2023 11:15,107.962,20.901,21411067
285,5/11/2023 11:30,108.189,20.901,21411067
286,5/11/2023 11:45,108.364,20.901,21411067
287,5/11/2023 12:00,108.45,20.996,21411067
288,5/11/2023 12:15,108.491,20.996,21411067
289,5/11/2023 12:30,108.522,20.996,21411067
290,5/11/2023 12:45,108.522,20.996,21411067
291,5/11/2023 13:00,108.512,20.996,21411067
292,5/11/2023 13:15,108.484,21.091,21411067
293,5/11/2023 13:30,108.453,21.091,21411067
294,5/11/2023 13:45,108.422,21.091,21411067
295,5/11/2023 14:00,108.443,21.091,21411067
296,5/11/2023 14:15,108.412,21.091,21411067
297,5/11/2023 14:30,108.381,21.091,21411067
298,5/11/2023 14:45,108.371,21.091,21411067
299,5/11/2023 15:00,108.391,21.091,21411067
300,5/11/2023 15:15,108.422,21.091,21411067
301,5/11/2023 15:30,108.463,21.091,21411067
302,5/11/2023 15:45,108.443,21.091,21411067
303,5/11/2023 16:00,108.432,21.091,21411067
304,5/11/2023 16:15,108.401,21.091,21411067
305,5/11/2023 16:30,108.36,21.091,21411067
306,5/11/2023 16:45,108.319,21.091,21411067
307,5/11/2023 17:00,108.267,21.091,21411067
308,5/11/2023 17:15,108.226,21.091,21411067
309,5/11/2023 17:30,108.144,21.091,21411067
310,5/11/2023 17:45,108.072,21.091,21411067
311,5/11/2023 18:00,107.999,21.091,21411067
312,5/11/2023 18:15,107.938,21.091,21411067
313,5/11/2023 18:30,107.876,21.091,21411067
314,5/11/2023 18:45,107.824,21.091,21411067
315,5/11/2023 19:00,107.804,21.091,21411067
316,5/11/2023 19:15,107.721,21.091,21411067
317,5/11/2023 19:30,107.68,21.091,21411067
318,5/11/2023 19:45,107.577,21.091,21411067
319,5/11/2023 20:00,107.505,21.091,21411067
320,5/11/2023 20:15,107.422,21.091,21411067
321,5/11/2023 20:30,107.36,21.091,21411067
322,5/11/2023 20:45,107.299,21.091,21411067
323,5/11/2023 21:00,107.257,21.091,21411067
324,5/11/2023 21:15,107.206,21.091,21411067
325,5/11/2023 21:30,107.206,21.091,21411067
326,5/11/2023 21:45,107.216,21.091,21411067
327,5/11/2023 22:00,107.175,21.091,21411067
328,5/11/2023 22:15,107.154,21.091,21411067
329,5/11/2023 22:30,107.113,21.091,21411067
330,5/11/2023 22:45,107.062,21.091,21411067
331,5/11/2023 23:00,107.02,21.091,21411067
332,5/11/2023 23:15,106.948,21.091,21411067
333,5/11/2023 23:30,106.866,21.091,21411067
334,5/11/2023 23:45,106.835,21.091,21411067
335,5/12/2023 0:00,106.783,21.091,21411067
336,5/12/2023 0:15,106.732,21.091,21411067
337,5/12/2023 0:30,106.711,21.091,21411067
338,5/12/2023 0:45,106.67,21.091,21411067
339,5/12/2023 1:00,106.66,21.091,21411067
340,5/12/2023 1:15,106.588,21.091,21411067
341,5/12/2023 1:30,106.567,21.091,21411067
342,5/12/2023 1:45,106.516,21.091,21411067
343,5/12/2023 2:00,106.516,21.091,21411067
344,5/12/2023 2:15,106.516,21.091,21411067
345,5/12/2023 2:30,106.505,21.091,21411067
346,5/12/2023 2:45,106.495,21.091,21411067
347,5/12/2023 3:00,106.485,21.091,21411067
348,5/12/2023 3:15,106.454,21.091,21411067
349,5/12/2023 3:30,106.454,21.091,21411067
350,5/12/2023 3:45,106.433,21.091,21411067
351,5/12/2023 4:00,106.443,21.091,21411067
352,5/12/2023 4:15,106.433,21.091,21411067
353,5/12/2023 4:30,106.454,21.091,21411067
354,5/12/2023 4:45,106.474,21.091,21411067
355,5/12/2023 5:00,106.464,21.091,21411067
356,5/12/2023 5:15,106.464,21.091,21411067
357,5/12/2023 5:30,106.454,21.091,21411067
358,5/12/2023 5:45,106.433,21.091,21411067
359,5/12/2023 6:00,106.433,21.091,21411067
360,5/12/2023 6:15,106.423,21.091,21411067
361,5/12/2023 6:30,106.423,21.091,21411067
362,5/12/2023 6:45,106.423,21.091,21411067
363,5/12/2023 7:00,106.423,21.091,21411067
364,5/12/2023 7:15,106.443,21.091,21411067
365,5/12/2023 7:30,106.464,21.091,21411067
366,5/12/2023 7:45,106.485,21.091,21411067
367,5/12/2023 8:00,106.505,21.091,21411067
368,5/12/2023 8:15,106.526,21.091,21411067
369,5/12/2023 8:30,106.536,21.091,21411067
370,5/12/2023 8:45,106.577,21.091,21411067
371,5/12/2023 9:00,106.567,21.091,21411067
372,5/12/2023 9:15,106.577,21.091,21411067
373,5/12/2023 9:30,106.588,21.091,21411067
374,5/12/2023 9:45,106.608,21.091,21411067
375,5/12/2023 10:00,106.619,21.091,21411067
376,5/12/2023 10:15,106.629,21.091,21411067
377,5/12/2023 10:30,106.619,21.091,21411067
378,5/12/2023 10:45,106.619,21.091,21411067
379,5/12/2023 11:00,106.629,21.091,21411067
380,5/12/2023 11:15,106.598,21.091,21411067
381,5/12/2023 11:30,106.629,21.091,21411067
382,5/12/2023 11:45,106.722,21.091,21411067
383,5/12/2023 12:00,106.804,21.091,21411067
384,5/12/2023 12:15,106.948,21.091,21411067
385,5/12/2023 12:30,107.144,21.091,21411067
386,5/12/2023 12:45,107.409,20.996,21411067
387,5/12/2023 13:00,107.646,20.996,21411067
388,5/12/2023 13:15,107.862,20.996,21411067
389,5/12/2023 13:30,107.986,20.996,21411067
390,5/12/2023 13:45,108.099,20.996,21411067
391,5/12/2023 14:00,108.164,21.091,21411067
392,5/12/2023 14:15,108.206,21.091,21411067
393,5/12/2023 14:30,108.226,21.091,21411067
394,5/12/2023 14:45,108.278,21.091,21411067
395,5/12/2023 15:00,108.267,21.091,21411067
396,5/12/2023 15:15,108.237,21.091,21411067
397,5/12/2023 15:30,108.185,21.091,21411067
398,5/12/2023 15:45,108.147,21.187,21411067
399,5/12/2023 16:00,108.054,21.187,21411067
400,5/12/2023 16:15,107.982,21.187,21411067
401,5/12/2023 16:30,107.869,21.187,21411067
402,5/12/2023 16:45,107.766,21.187,21411067
403,5/12/2023 17:00,107.652,21.187,21411067
404,5/12/2023 17:15,107.539,21.187,21411067
405,5/12/2023 17:30,107.467,21.187,21411067
406,5/12/2023 17:45,107.374,21.187,21411067
407,5/12/2023 18:00,107.281,21.187,21411067
408,5/12/2023 18:15,107.209,21.187,21411067
409,5/12/2023 18:30,107.147,21.187,21411067
410,5/12/2023 18:45,107.075,21.187,21411067
411,5/12/2023 19:00,106.993,21.187,21411067
412,5/12/2023 19:15,106.941,21.187,21411067
413,5/12/2023 19:30,106.879,21.187,21411067
414,5/12/2023 19:45,106.818,21.187,21411067
415,5/12/2023 20:00,106.756,21.187,21411067
416,5/12/2023 20:15,106.704,21.187,21411067
417,5/12/2023 20:30,106.673,21.187,21411067
418,5/12/2023 20:45,106.653,21.187,21411067
419,5/12/2023 21:00,106.632,21.187,21411067
420,5/12/2023 21:15,106.642,21.187,21411067
421,5/12/2023 21:30,106.642,21.187,21411067
422,5/12/2023 21:45,106.642,21.187,21411067
423,5/12/2023 22:00,106.632,21.187,21411067
424,5/12/2023 22:15,106.632,21.187,21411067
425,5/12/2023 22:30,106.632,21.187,21411067
426,5/12/2023 22:45,106.622,21.187,21411067
427,5/12/2023 23:00,106.632,21.187,21411067
428,5/12/2023 23:15,106.611,21.187,21411067
429,5/12/2023 23:30,106.611,21.187,21411067
430,5/12/2023 23:45,106.601,21.187,21411067
431,5/13/2023 0:00,106.611,21.187,21411067
432,5/13/2023 0:15,106.591,21.187,21411067
433,5/13/2023 0:30,106.591,21.187,21411067
434,5/13/2023 0:45,106.611,21.187,21411067
435,5/13/2023 1:00,106.632,21.187,21411067
436,5/13/2023 1:15,106.622,21.187,21411067
437,5/13/2023 1:30,106.622,21.187,21411067
438,5/13/2023 1:45,106.632,21.187,21411067
439,5/13/2023 2:00,106.632,21.187,21411067
440,5/13/2023 2:15,106.642,21.187,21411067
441,5/13/2023 2:30,106.632,21.187,21411067
442,5/13/2023 2:45,106.632,21.187,21411067
443,5/13/2023 3:00,106.622,21.187,21411067
444,5/13/2023 3:15,106.611,21.187,21411067
445,5/13/2023 3:30,106.591,21.187,21411067
446,5/13/2023 3:45,106.57,21.187,21411067
447,5/13/2023 4:00,106.584,21.282,21411067
448,5/13/2023 4:15,106.56,21.187,21411067
449,5/13/2023 4:30,106.553,21.282,21411067
450,5/13/2023 4:45,106.573,21.282,21411067
451,5/13/2023 5:00,106.573,21.282,21411067
452,5/13/2023 5:15,106.553,21.282,21411067
453,5/13/2023 5:30,106.543,21.282,21411067
454,5/13/2023 5:45,106.563,21.282,21411067
455,5/13/2023 6:00,106.522,21.282,21411067
456,5/13/2023 6:15,106.522,21.282,21411067
457,5/13/2023 6:30,106.553,21.282,21411067
458,5/13/2023 6:45,106.573,21.282,21411067
459,5/13/2023 7:00,106.573,21.282,21411067
460,5/13/2023 7:15,106.584,21.282,21411067
461,5/13/2023 7:30,106.532,21.282,21411067
462,5/13/2023 7:45,106.543,21.282,21411067
463,5/13/2023 8:00,106.532,21.282,21411067
464,5/13/2023 8:15,106.491,21.282,21411067
465,5/13/2023 8:30,106.501,21.282,21411067
466,5/13/2023 8:45,106.501,21.282,21411067
467,5/13/2023 9:00,106.512,21.282,21411067
468,5/13/2023 9:15,106.532,21.282,21411067
469,5/13/2023 9:30,106.553,21.282,21411067
470,5/13/2023 9:45,106.553,21.282,21411067
471,5/13/2023 10:00,106.543,21.282,21411067
472,5/13/2023 10:15,106.553,21.282,21411067
473,5/13/2023 10:30,106.553,21.282,21411067
474,5/13/2023 10:45,106.573,21.282,21411067
475,5/13/2023 11:00,106.553,21.282,21411067
476,5/13/2023 11:15,106.543,21.282,21411067
477,5/13/2023 11:30,106.543,21.282,21411067
478,5/13/2023 11:45,106.532,21.282,21411067
479,5/13/2023 12:00,106.687,21.282,21411067
480,5/13/2023 12:15,106.879,21.187,21411067
481,5/13/2023 12:30,107.065,21.187,21411067
482,5/13/2023 12:45,107.292,21.187,21411067
483,5/13/2023 13:00,107.508,21.187,21411067
484,5/13/2023 13:15,107.735,21.187,21411067
485,5/13/2023 13:30,107.91,21.187,21411067
486,5/13/2023 13:45,108.054,21.187,21411067
487,5/13/2023 14:00,108.147,21.187,21411067
488,5/13/2023 14:15,108.188,21.187,21411067
489,5/13/2023 14:30,108.219,21.187,21411067
490,5/13/2023 14:45,108.233,21.282,21411067
491,5/13/2023 15:00,108.212,21.282,21411067
492,5/13/2023 15:15,108.222,21.282,21411067
493,5/13/2023 15:30,108.212,21.282,21411067
494,5/13/2023 15:45,108.191,21.282,21411067
495,5/13/2023 16:00,108.171,21.282,21411067
496,5/13/2023 16:15,108.14,21.282,21411067
497,5/13/2023 16:30,108.071,21.378,21411067
498,5/13/2023 16:45,107.988,21.378,21411067
499,5/13/2023 17:00,107.906,21.378,21411067
500,5/13/2023 17:15,107.793,21.378,21411067
501,5/13/2023 17:30,107.669,21.378,21411067
502,5/13/2023 17:45,107.576,21.378,21411067
503,5/13/2023 18:00,107.452,21.378,21411067
504,5/13/2023 18:15,107.349,21.378,21411067
505,5/13/2023 18:30,107.26,21.473,21411067
506,5/13/2023 18:45,107.167,21.473,21411067
507,5/13/2023 19:00,107.074,21.473,21411067
508,5/13/2023 19:15,107.033,21.473,21411067
509,5/13/2023 19:30,106.971,21.473,21411067
510,5/13/2023 19:45,106.917,21.378,21411067
511,5/13/2023 20:00,106.886,21.378,21411067
512,5/13/2023 20:15,106.844,21.378,21411067
513,5/13/2023 20:30,106.824,21.378,21411067
514,5/13/2023 20:45,106.793,21.378,21411067
515,5/13/2023 21:00,106.793,21.378,21411067
516,5/13/2023 21:15,106.803,21.378,21411067
517,5/13/2023 21:30,106.762,21.378,21411067
518,5/13/2023 21:45,106.783,21.378,21411067
519,5/13/2023 22:00,106.783,21.378,21411067
520,5/13/2023 22:15,106.793,21.378,21411067
521,5/13/2023 22:30,106.814,21.378,21411067
522,5/13/2023 22:45,106.793,21.378,21411067
523,5/13/2023 23:00,106.793,21.378,21411067
524,5/13/2023 23:15,106.803,21.378,21411067
525,5/13/2023 23:30,106.803,21.378,21411067
526,5/13/2023 23:45,106.803,21.378,21411067
527,5/14/2023 0:00,106.783,21.378,21411067
528,5/14/2023 0:15,106.783,21.378,21411067
529,5/14/2023 0:30,106.772,21.378,21411067
530,5/14/2023 0:45,106.752,21.378,21411067
531,5/14/2023 1:00,106.752,21.378,21411067
532,5/14/2023 1:15,106.783,21.378,21411067
533,5/14/2023 1:30,106.772,21.378,21411067
534,5/14/2023 1:45,106.783,21.378,21411067
535,5/14/2023 2:00,106.783,21.378,21411067
536,5/14/2023 2:15,106.772,21.378,21411067
537,5/14/2023 2:30,106.762,21.378,21411067
538,5/14/2023 2:45,106.752,21.378,21411067
539,5/14/2023 3:00,106.69,21.378,21411067
540,5/14/2023 3:15,106.711,21.378,21411067
541,5/14/2023 3:30,106.731,21.378,21411067
542,5/14/2023 3:45,106.752,21.378,21411067
543,5/14/2023 4:00,106.721,21.378,21411067
544,5/14/2023 4:15,106.741,21.378,21411067
545,5/14/2023 4:30,106.741,21.378,21411067
546,5/14/2023 4:45,106.731,21.378,21411067
547,5/14/2023 5:00,106.741,21.378,21411067
548,5/14/2023 5:15,106.752,21.378,21411067
549,5/14/2023 5:30,106.731,21.378,21411067
550,5/14/2023 5:45,106.731,21.378,21411067
551,5/14/2023 6:00,106.721,21.378,21411067
552,5/14/2023 6:15,106.731,21.378,21411067
553,5/14/2023 6:30,106.731,21.378,21411067
554,5/14/2023 6:45,106.731,21.378,21411067
555,5/14/2023 7:00,106.741,21.378,21411067
556,5/14/2023 7:15,106.731,21.378,21411067
557,5/14/2023 7:30,106.752,21.378,21411067
