"sensorID","sampleNo","DateTime","temp","result_value","unit","parameter","region","transect","plot","tidal","Date_formatted","Year","DOY"
21445979,28,"3/9/23 20:37",21.59,1761.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 20:37:00,2023,68
21445979,29,"3/9/23 20:52",21.6,1762.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 20:52:00,2023,68
21445979,30,"3/9/23 21:07",21.6,1763.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 21:07:00,2023,68
21445979,31,"3/9/23 21:22",21.6,1764.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 21:22:00,2023,68
21445979,32,"3/9/23 21:37",21.62,1765.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 21:37:00,2023,68
21445979,33,"3/9/23 21:52",21.62,1766.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 21:52:00,2023,68
21445979,34,"3/9/23 22:07",21.62,1768.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 22:07:00,2023,68
21445979,35,"3/9/23 22:22",21.63,1770.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 22:22:00,2023,68
21445979,36,"3/9/23 22:37",21.63,1770.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 22:37:00,2023,68
21445979,37,"3/9/23 22:52",21.64,1771.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 22:52:00,2023,68
21445979,38,"3/9/23 23:07",21.64,1772.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 23:07:00,2023,68
21445979,39,"3/9/23 23:22",21.64,1772.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 23:22:00,2023,68
21445979,40,"3/9/23 23:37",21.64,1773.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 23:37:00,2023,68
21445979,41,"3/9/23 23:52",21.64,1774.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-09 23:52:00,2023,68
21445979,42,"3/10/23 00:07",21.64,1775.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 00:07:00,2023,69
21445979,43,"3/10/23 00:22",21.65,1775.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 00:22:00,2023,69
21445979,44,"3/10/23 00:37",21.67,1776.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 00:37:00,2023,69
21445979,45,"3/10/23 00:52",21.65,1778,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 00:52:00,2023,69
21445979,46,"3/10/23 01:07",21.67,1778.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 01:07:00,2023,69
21445979,47,"3/10/23 01:22",21.67,1779.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 01:22:00,2023,69
21445979,48,"3/10/23 01:37",21.67,1781,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 01:37:00,2023,69
21445979,49,"3/10/23 01:52",21.67,1780.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 01:52:00,2023,69
21445979,50,"3/10/23 02:07",21.67,1782.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 02:07:00,2023,69
21445979,51,"3/10/23 02:22",21.68,1784,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 02:22:00,2023,69
21445979,52,"3/10/23 02:37",21.68,1785.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 02:37:00,2023,69
21445979,53,"3/10/23 02:52",21.68,1786.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 02:52:00,2023,69
21445979,54,"3/10/23 03:07",21.69,1787.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 03:07:00,2023,69
21445979,55,"3/10/23 03:22",21.69,1788.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 03:22:00,2023,69
21445979,56,"3/10/23 03:37",21.69,1789.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 03:37:00,2023,69
21445979,57,"3/10/23 03:52",21.69,1790.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 03:52:00,2023,69
21445979,58,"3/10/23 04:07",21.69,1791.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 04:07:00,2023,69
21445979,59,"3/10/23 04:22",21.69,1792.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 04:22:00,2023,69
21445979,60,"3/10/23 04:37",21.7,1793.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 04:37:00,2023,69
21445979,61,"3/10/23 04:52",21.7,1793.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 04:52:00,2023,69
21445979,62,"3/10/23 05:07",21.69,1794.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 05:07:00,2023,69
21445979,63,"3/10/23 05:22",21.69,1795.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 05:22:00,2023,69
21445979,64,"3/10/23 05:37",21.69,1797.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 05:37:00,2023,69
21445979,65,"3/10/23 05:52",21.68,1798.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 05:52:00,2023,69
21445979,66,"3/10/23 06:07",21.67,1799,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 06:07:00,2023,69
21445979,67,"3/10/23 06:22",21.67,1800.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 06:22:00,2023,69
21445979,68,"3/10/23 06:37",21.65,1802.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 06:37:00,2023,69
21445979,69,"3/10/23 06:52",21.65,1803.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 06:52:00,2023,69
21445979,70,"3/10/23 07:07",21.65,1805.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 07:07:00,2023,69
21445979,71,"3/10/23 07:22",21.64,1819.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 07:22:00,2023,69
21445979,72,"3/10/23 07:37",21.65,1839.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 07:37:00,2023,69
21445979,73,"3/10/23 07:52",21.67,1854.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 07:52:00,2023,69
21445979,74,"3/10/23 08:07",21.67,1863.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 08:07:00,2023,69
21445979,75,"3/10/23 08:22",21.68,1867,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 08:22:00,2023,69
21445979,76,"3/10/23 08:37",21.69,1868.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 08:37:00,2023,69
21445979,77,"3/10/23 08:52",21.7,1868.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 08:52:00,2023,69
21445979,78,"3/10/23 09:07",21.72,1869.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 09:07:00,2023,69
21445979,79,"3/10/23 09:22",21.73,1868.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 09:22:00,2023,69
21445979,80,"3/10/23 09:37",21.74,1868.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 09:37:00,2023,69
21445979,81,"3/10/23 09:52",21.74,1866.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 09:52:00,2023,69
21445979,82,"3/10/23 10:07",21.75,1866.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 10:07:00,2023,69
21445979,83,"3/10/23 10:22",21.77,1865.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 10:22:00,2023,69
21445979,84,"3/10/23 10:37",21.77,1865.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 10:37:00,2023,69
21445979,85,"3/10/23 10:52",21.78,1864.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 10:52:00,2023,69
21445979,86,"3/10/23 11:07",21.78,1864.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 11:07:00,2023,69
21445979,87,"3/10/23 11:22",21.78,1863.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 11:22:00,2023,69
21445979,88,"3/10/23 11:37",21.79,1862.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 11:37:00,2023,69
21445979,89,"3/10/23 11:52",21.79,1862.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 11:52:00,2023,69
21445979,90,"3/10/23 12:07",21.79,1862,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 12:07:00,2023,69
21445979,91,"3/10/23 12:22",21.8,1861.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 12:22:00,2023,69
21445979,92,"3/10/23 12:37",21.8,1860.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 12:37:00,2023,69
21445979,93,"3/10/23 12:52",21.8,1860.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 12:52:00,2023,69
21445979,94,"3/10/23 13:07",21.8,1859,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 13:07:00,2023,69
21445979,95,"3/10/23 13:22",21.82,1858.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 13:22:00,2023,69
21445979,96,"3/10/23 13:37",21.82,1858.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 13:37:00,2023,69
21445979,97,"3/10/23 13:52",21.82,1856.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 13:52:00,2023,69
21445979,98,"3/10/23 14:07",21.82,1855.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 14:07:00,2023,69
21445979,99,"3/10/23 14:22",21.82,1855.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 14:22:00,2023,69
21445979,100,"3/10/23 14:37",21.82,1854.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 14:37:00,2023,69
21445979,101,"3/10/23 14:52",21.82,1854.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 14:52:00,2023,69
21445979,102,"3/10/23 15:07",21.82,1853.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 15:07:00,2023,69
21445979,103,"3/10/23 15:22",21.82,1853,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 15:22:00,2023,69
21445979,104,"3/10/23 15:37",21.82,1852.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 15:37:00,2023,69
21445979,105,"3/10/23 15:52",21.82,1851.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 15:52:00,2023,69
21445979,106,"3/10/23 16:07",21.82,1849.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 16:07:00,2023,69
21445979,107,"3/10/23 16:22",21.82,1849.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 16:22:00,2023,69
21445979,108,"3/10/23 16:37",21.83,1849.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 16:37:00,2023,69
21445979,109,"3/10/23 16:52",21.83,1848.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 16:52:00,2023,69
21445979,110,"3/10/23 17:07",21.83,1847.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 17:07:00,2023,69
21445979,111,"3/10/23 17:22",21.82,1847.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 17:22:00,2023,69
21445979,112,"3/10/23 17:37",21.82,1847,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 17:37:00,2023,69
21445979,113,"3/10/23 17:52",21.83,1845.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 17:52:00,2023,69
21445979,114,"3/10/23 18:07",21.83,1845.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 18:07:00,2023,69
21445979,115,"3/10/23 18:22",21.82,1845.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 18:22:00,2023,69
21445979,116,"3/10/23 18:37",21.82,1844.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 18:37:00,2023,69
21445979,117,"3/10/23 18:52",21.83,1844.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 18:52:00,2023,69
21445979,118,"3/10/23 19:07",21.82,1843.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 19:07:00,2023,69
21445979,119,"3/10/23 19:22",21.82,1843.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 19:22:00,2023,69
21445979,120,"3/10/23 19:37",21.82,1842.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 19:37:00,2023,69
21445979,121,"3/10/23 19:52",21.82,1842.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 19:52:00,2023,69
21445979,122,"3/10/23 20:07",21.82,1841.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 20:07:00,2023,69
21445979,123,"3/10/23 20:22",21.83,1841,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 20:22:00,2023,69
21445979,124,"3/10/23 20:37",21.82,1840.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 20:37:00,2023,69
21445979,125,"3/10/23 20:52",21.83,1839.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 20:52:00,2023,69
21445979,126,"3/10/23 21:07",21.82,1838.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 21:07:00,2023,69
21445979,127,"3/10/23 21:22",21.82,1838,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 21:22:00,2023,69
21445979,128,"3/10/23 21:37",21.82,1836.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 21:37:00,2023,69
21445979,129,"3/10/23 21:52",21.82,1835.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 21:52:00,2023,69
21445979,130,"3/10/23 22:07",21.82,1834.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 22:07:00,2023,69
21445979,131,"3/10/23 22:22",21.82,1832.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 22:22:00,2023,69
21445979,132,"3/10/23 22:37",21.83,1831.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 22:37:00,2023,69
21445979,133,"3/10/23 22:52",21.82,1830.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 22:52:00,2023,69
21445979,134,"3/10/23 23:07",21.82,1828.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 23:07:00,2023,69
21445979,135,"3/10/23 23:22",21.82,1826.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 23:22:00,2023,69
21445979,136,"3/10/23 23:37",21.83,1825.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 23:37:00,2023,69
21445979,137,"3/10/23 23:52",21.82,1823.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-10 23:52:00,2023,69
21445979,138,"3/11/23 00:07",21.83,1821.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 00:07:00,2023,70
21445979,139,"3/11/23 00:22",21.82,1820,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 00:22:00,2023,70
21445979,140,"3/11/23 00:37",21.82,1819.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 00:37:00,2023,70
21445979,141,"3/11/23 00:52",21.82,1817.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 00:52:00,2023,70
21445979,142,"3/11/23 01:07",21.82,1815.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 01:07:00,2023,70
21445979,143,"3/11/23 01:22",21.82,1813.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 01:22:00,2023,70
21445979,144,"3/11/23 01:37",21.82,1812.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 01:37:00,2023,70
21445979,145,"3/11/23 01:52",21.82,1811.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 01:52:00,2023,70
21445979,146,"3/11/23 02:07",21.82,1810.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 02:07:00,2023,70
21445979,147,"3/11/23 02:22",21.82,1809.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 02:22:00,2023,70
21445979,148,"3/11/23 02:37",21.82,1808.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 02:37:00,2023,70
21445979,149,"3/11/23 02:52",21.82,1808.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 02:52:00,2023,70
21445979,150,"3/11/23 03:07",21.82,1807.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 03:07:00,2023,70
21445979,151,"3/11/23 03:22",21.82,1807.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 03:22:00,2023,70
21445979,152,"3/11/23 03:37",21.8,1806.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 03:37:00,2023,70
21445979,153,"3/11/23 03:52",21.79,1804.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 03:52:00,2023,70
21445979,154,"3/11/23 04:07",21.77,1801.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 04:07:00,2023,70
21445979,155,"3/11/23 04:22",21.75,1800.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 04:22:00,2023,70
21445979,156,"3/11/23 04:37",21.74,1798.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 04:37:00,2023,70
21445979,157,"3/11/23 04:52",21.72,1800.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 04:52:00,2023,70
21445979,158,"3/11/23 05:07",21.7,1801.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 05:07:00,2023,70
21445979,159,"3/11/23 05:22",21.69,1802.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 05:22:00,2023,70
21445979,160,"3/11/23 05:37",21.68,1804.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 05:37:00,2023,70
21445979,161,"3/11/23 05:52",21.64,1803.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 05:52:00,2023,70
21445979,162,"3/11/23 06:07",21.62,1797.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 06:07:00,2023,70
21445979,163,"3/11/23 06:22",21.6,1790.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 06:22:00,2023,70
21445979,164,"3/11/23 06:37",21.59,1786.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 06:37:00,2023,70
21445979,165,"3/11/23 06:52",21.59,1787.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 06:52:00,2023,70
21445979,166,"3/11/23 07:07",21.62,1791.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 07:07:00,2023,70
21445979,167,"3/11/23 07:22",21.62,1796.9,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 07:22:00,2023,70
21445979,168,"3/11/23 07:37",21.63,1805,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 07:37:00,2023,70
21445979,169,"3/11/23 07:52",21.65,1820.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 07:52:00,2023,70
21445979,170,"3/11/23 08:07",21.67,1825.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 08:07:00,2023,70
21445979,171,"3/11/23 08:22",21.68,1828,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 08:22:00,2023,70
21445979,172,"3/11/23 08:37",21.68,1833.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 08:37:00,2023,70
21445979,173,"3/11/23 08:52",21.68,1840,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 08:52:00,2023,70
21445979,174,"3/11/23 09:07",21.69,1843.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 09:07:00,2023,70
21445979,175,"3/11/23 09:22",21.69,1849.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 09:22:00,2023,70
21445979,176,"3/11/23 09:37",21.69,1858.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 09:37:00,2023,70
21445979,177,"3/11/23 09:52",21.69,1870.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 09:52:00,2023,70
21445979,178,"3/11/23 10:07",21.69,1884.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 10:07:00,2023,70
21445979,179,"3/11/23 10:22",21.69,1894.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 10:22:00,2023,70
21445979,180,"3/11/23 10:37",21.69,1904.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 10:37:00,2023,70
21445979,181,"3/11/23 10:52",21.69,1911.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 10:52:00,2023,70
21445979,182,"3/11/23 11:07",21.7,1917.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 11:07:00,2023,70
21445979,183,"3/11/23 11:22",21.7,1922.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 11:22:00,2023,70
21445979,184,"3/11/23 11:37",21.7,1926.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 11:37:00,2023,70
21445979,185,"3/11/23 11:52",21.7,1929.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 11:52:00,2023,70
21445979,186,"3/11/23 12:07",21.7,1931.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 12:07:00,2023,70
21445979,187,"3/11/23 12:22",21.7,1934.7,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 12:22:00,2023,70
21445979,188,"3/11/23 12:37",21.72,1936.8,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 12:37:00,2023,70
21445979,189,"3/11/23 12:52",21.72,1938.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 12:52:00,2023,70
21445979,190,"3/11/23 13:07",21.72,1940.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 13:07:00,2023,70
21445979,191,"3/11/23 13:22",21.7,1941.5,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 13:22:00,2023,70
21445979,192,"3/11/23 13:37",21.7,1943.3,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 13:37:00,2023,70
21445979,193,"3/11/23 13:52",21.7,1944.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 13:52:00,2023,70
21445979,194,"3/11/23 14:07",21.7,1945.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 14:07:00,2023,70
21445979,195,"3/11/23 14:22",21.7,1947.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 14:22:00,2023,70
21445979,196,"3/11/23 14:37",21.7,1948.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 14:37:00,2023,70
21445979,197,"3/11/23 14:52",21.7,1950.1,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 14:52:00,2023,70
21445979,198,"3/11/23 15:07",21.69,1951.4,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 15:07:00,2023,70
21445979,199,"3/11/23 15:22",21.69,1953.2,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 15:22:00,2023,70
21445979,200,"3/11/23 15:37",21.69,1954,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 15:37:00,2023,70
21445979,201,"3/11/23 15:52",21.68,1956.6,"uS/CM","SpC","WLD","Old","5","subtidal",2023-03-11 15:52:00,2023,70
