#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH)
95,3/10/23 13:11,21.56,-4.17,6.89
96,3/10/23 13:26,21.56,-4.19,6.89
97,3/10/23 13:41,21.56,-4.19,6.89
98,3/10/23 13:56,21.56,-4.17,6.89
99,3/10/23 14:11,21.56,-4.22,6.89
100,3/10/23 14:26,21.56,-4.27,6.9
101,3/10/23 14:41,21.56,-4.3,6.9
102,3/10/23 14:56,21.56,-4.33,6.9
103,3/10/23 15:11,21.56,-4.33,6.9
104,3/10/23 15:26,21.56,-4.34,6.9
105,3/10/23 15:41,21.56,-4.38,6.9
106,3/10/23 15:56,21.56,-4.39,6.9
107,3/10/23 16:11,21.56,-4.39,6.9
108,3/10/23 16:26,21.56,-4.42,6.9
109,3/10/23 16:41,21.56,-4.42,6.9
110,3/10/23 16:56,21.56,-4.42,6.9
111,3/10/23 17:11,21.56,-4.42,6.9
112,3/10/23 17:26,21.56,-4.45,6.9
113,3/10/23 17:41,21.56,-4.45,6.9
114,3/10/23 17:56,21.56,-4.47,6.9
115,3/10/23 18:11,21.56,-4.47,6.9
116,3/10/23 18:26,21.56,-4.48,6.9
117,3/10/23 18:41,21.56,-4.48,6.9
118,3/10/23 18:56,21.56,-4.5,6.9
119,3/10/23 19:11,21.56,-4.5,6.9
120,3/10/23 19:26,21.56,-4.52,6.9
121,3/10/23 19:41,21.56,-4.5,6.9
122,3/10/23 19:56,21.56,-4.52,6.9
123,3/10/23 20:11,21.56,-4.52,6.9
124,3/10/23 20:26,21.56,-4.53,6.9
125,3/10/23 20:41,21.56,-4.55,6.9
126,3/10/23 20:56,21.56,-4.56,6.9
127,3/10/23 21:11,21.56,-4.59,6.9
128,3/10/23 21:26,21.56,-4.61,6.9
129,3/10/23 21:41,21.56,-4.66,6.9
130,3/10/23 21:56,21.56,-4.64,6.9
131,3/10/23 22:11,21.58,-4.67,6.9
132,3/10/23 22:26,21.58,-4.72,6.9
133,3/10/23 22:41,21.58,-4.73,6.9
134,3/10/23 22:56,21.58,-4.77,6.9
135,3/10/23 23:11,21.58,-4.8,6.91
136,3/10/23 23:26,21.58,-4.78,6.9
137,3/10/23 23:41,21.58,-4.84,6.91
138,3/10/23 23:56,21.58,-4.88,6.91
139,3/11/23 00:11,21.58,-4.88,6.91
140,3/11/23 00:26,21.58,-4.91,6.91
141,3/11/23 00:41,21.58,-4.92,6.91
142,3/11/23 00:56,21.58,-4.95,6.91
143,3/11/23 01:11,21.58,-4.97,6.91
144,3/11/23 01:26,21.58,-5.03,6.91
145,3/11/23 01:41,21.58,-5.05,6.91
146,3/11/23 01:56,21.58,-5.09,6.91
147,3/11/23 02:11,21.58,-5.14,6.91
148,3/11/23 02:26,21.58,-5.16,6.91
149,3/11/23 02:41,21.58,-5.2,6.91
150,3/11/23 02:56,21.58,-5.22,6.91
151,3/11/23 03:11,21.58,-5.25,6.91
152,3/11/23 03:26,21.58,-5.27,6.91
153,3/11/23 03:41,21.58,-5.27,6.91
154,3/11/23 03:56,21.58,-5.28,6.91
155,3/11/23 04:11,21.58,-5.31,6.91
156,3/11/23 04:26,21.58,-5.36,6.92
157,3/11/23 04:41,21.58,-5.38,6.92
158,3/11/23 04:56,21.58,-5.39,6.92
159,3/11/23 05:11,21.58,-5.42,6.92
160,3/11/23 05:26,21.58,-5.44,6.92
161,3/11/23 05:41,21.56,-5.44,6.92
162,3/11/23 05:56,21.56,-5.47,6.92
163,3/11/23 06:11,21.56,-5.48,6.92
164,3/11/23 06:26,21.56,-5.48,6.92
165,3/11/23 06:41,21.56,-5.48,6.92
166,3/11/23 06:56,21.53,-5.45,6.92
167,3/11/23 07:11,21.53,-5.41,6.92
168,3/11/23 07:26,21.53,-5.38,6.92
169,3/11/23 07:41,21.51,-5.36,6.92
170,3/11/23 07:56,21.51,-5.33,6.92
171,3/11/23 08:11,21.49,-5.27,6.91
172,3/11/23 08:26,21.49,-5.22,6.91
173,3/11/23 08:41,21.49,-5.17,6.91
174,3/11/23 08:56,21.49,-5.11,6.91
175,3/11/23 09:11,21.49,-4.97,6.91
176,3/11/23 09:26,21.49,-4.94,6.91
177,3/11/23 09:41,21.49,-4.89,6.91
178,3/11/23 09:56,21.49,-4.88,6.91
179,3/11/23 10:11,21.49,-4.86,6.91
180,3/11/23 10:26,21.49,-4.84,6.91
181,3/11/23 10:41,21.49,-4.84,6.91
182,3/11/23 10:56,21.49,-4.83,6.91
183,3/11/23 11:11,21.49,-4.83,6.91
184,3/11/23 11:26,21.49,-4.83,6.91
185,3/11/23 11:41,21.49,-4.86,6.91
186,3/11/23 11:56,21.49,-4.89,6.91
187,3/11/23 12:11,21.51,-4.89,6.91
188,3/11/23 12:26,21.51,-4.88,6.91
189,3/11/23 12:41,21.51,-4.84,6.91
190,3/11/23 12:56,21.51,-4.88,6.91
191,3/11/23 13:11,21.51,-4.81,6.91
192,3/11/23 13:26,21.51,-4.78,6.9
193,3/11/23 13:41,21.51,-4.77,6.9
194,3/11/23 13:56,21.51,-4.78,6.9
195,3/11/23 14:11,21.51,-4.8,6.91
196,3/11/23 14:26,21.51,-4.83,6.91
197,3/11/23 14:41,21.49,-4.83,6.91
198,3/11/23 14:56,21.49,-4.81,6.91
199,3/11/23 15:11,21.49,-4.88,6.91
200,3/11/23 15:26,21.49,-4.81,6.91
201,3/11/23 15:41,21.49,-4.8,6.91
202,3/11/23 15:56,21.49,-4.78,6.9
203,3/11/23 16:11,21.49,-4.78,6.9
204,3/11/23 16:26,21.49,-4.75,6.9
205,3/11/23 16:41,21.46,-4.75,6.9
206,3/11/23 16:56,21.46,-4.73,6.9
207,3/11/23 17:11,21.46,-4.75,6.9
208,3/11/23 17:26,21.46,-4.75,6.9
209,3/11/23 17:41,21.46,-4.77,6.9
210,3/11/23 17:56,21.46,-4.77,6.9
211,3/11/23 18:11,21.46,-4.77,6.9
212,3/11/23 18:26,21.46,-4.75,6.9
213,3/11/23 18:41,21.46,-4.78,6.9
214,3/11/23 18:56,21.46,-4.78,6.9
215,3/11/23 19:11,21.46,-4.8,6.91
216,3/11/23 19:26,21.46,-4.8,6.91
217,3/11/23 19:41,21.46,-4.81,6.91
218,3/11/23 19:56,21.46,-4.81,6.91
219,3/11/23 20:11,21.46,-4.81,6.91
220,3/11/23 20:26,21.46,-4.81,6.91
221,3/11/23 20:41,21.46,-4.81,6.91
222,3/11/23 20:56,21.46,-4.81,6.91
223,3/11/23 21:11,21.46,-4.81,6.91
224,3/11/23 21:26,21.46,-4.8,6.91
225,3/11/23 21:41,21.46,-4.8,6.91
226,3/11/23 21:56,21.46,-4.81,6.91
227,3/11/23 22:11,21.46,-4.84,6.91
228,3/11/23 22:26,21.46,-4.91,6.91
229,3/11/23 22:41,21.46,-4.92,6.91
230,3/11/23 22:56,21.46,-4.94,6.91
231,3/11/23 23:11,21.46,-4.95,6.91
232,3/11/23 23:26,21.46,-4.95,6.91
233,3/11/23 23:41,21.46,-4.97,6.91
234,3/11/23 23:56,21.46,-4.98,6.91
235,3/12/23 00:11,21.46,-4.98,6.91
236,3/12/23 00:26,21.46,-5,6.91
237,3/12/23 00:41,21.46,-5.02,6.91
238,3/12/23 00:56,21.46,-5.03,6.91
239,3/12/23 01:11,21.46,-5.05,6.91
240,3/12/23 01:26,21.46,-5.08,6.91
241,3/12/23 01:41,21.46,-5.11,6.91
242,3/12/23 01:56,21.44,-5.14,6.91
243,3/12/23 03:11,21.44,-5.17,6.91
244,3/12/23 03:26,21.44,-5.2,6.91
245,3/12/23 03:41,21.44,-5.2,6.91
246,3/12/23 03:56,21.44,-5.19,6.91
247,3/12/23 04:11,21.44,-5.19,6.91
248,3/12/23 04:26,21.44,-5.23,6.91
249,3/12/23 04:41,21.44,-5.28,6.91
250,3/12/23 04:56,21.44,-5.34,6.92
251,3/12/23 05:11,21.41,-5.39,6.92
252,3/12/23 05:26,21.41,-5.41,6.92
253,3/12/23 05:41,21.41,-5.42,6.92
254,3/12/23 05:56,21.41,-5.39,6.92
255,3/12/23 06:11,21.41,-5.44,6.92
256,3/12/23 06:26,21.41,-5.47,6.92
257,3/12/23 06:41,21.39,-5.48,6.92
258,3/12/23 06:56,21.39,-5.48,6.92
259,3/12/23 07:11,21.39,-5.52,6.92
260,3/12/23 07:26,21.39,-5.53,6.92
261,3/12/23 07:41,21.39,-5.52,6.92
262,3/12/23 07:56,21.37,-5.52,6.92
263,3/12/23 08:11,21.37,-5.48,6.92
264,3/12/23 08:26,21.37,-5.45,6.92
265,3/12/23 08:41,21.37,-5.41,6.92
266,3/12/23 08:56,21.34,-5.38,6.92
267,3/12/23 09:11,21.34,-5.38,6.92
268,3/12/23 09:26,21.34,-5.36,6.92
269,3/12/23 09:41,21.34,-5.33,6.92
270,3/12/23 09:56,21.34,-5.3,6.91
271,3/12/23 10:11,21.32,-5.27,6.91
272,3/12/23 10:26,21.32,-5.13,6.91
273,3/12/23 10:41,21.32,-5.05,6.91
274,3/12/23 10:56,21.32,-5.03,6.91
275,3/12/23 11:11,21.29,-4.97,6.91
276,3/12/23 11:26,21.29,-4.92,6.91
277,3/12/23 11:41,21.25,-4.89,6.91
278,3/12/23 11:56,21.13,-4.75,6.9
279,3/12/23 12:11,21.01,-5.11,6.91
280,3/12/23 12:26,20.96,-5.69,6.92
281,3/12/23 12:41,20.91,-5.69,6.92
282,3/12/23 12:56,20.89,-5.77,6.92
283,3/12/23 13:11,20.86,-5.77,6.92
284,3/12/23 13:26,20.84,-5.78,6.92
285,3/12/23 13:41,20.84,-5.81,6.92
286,3/12/23 13:56,20.84,-5.84,6.92
287,3/12/23 14:11,20.84,-5.91,6.93
288,3/12/23 14:26,20.84,-5.94,6.93
289,3/12/23 14:41,20.86,-5.95,6.93
290,3/12/23 14:56,20.86,-5.98,6.93
291,3/12/23 15:11,20.89,-6,6.93
292,3/12/23 15:26,20.91,-6.02,6.93
293,3/12/23 15:41,20.96,-6.05,6.93
294,3/12/23 15:56,21.01,-6.09,6.93
295,3/12/23 16:11,21.06,-6.11,6.93
296,3/12/23 16:26,21.08,-6.13,6.93
297,3/12/23 16:41,21.13,-6.14,6.93
298,3/12/23 16:56,21.15,-6.19,6.93
299,3/12/23 17:11,21.17,-6.22,6.93
300,3/12/23 17:26,21.2,-6.25,6.93
301,3/12/23 17:41,21.2,-6.28,6.93
302,3/12/23 17:56,21.22,-6.3,6.93
303,3/12/23 18:11,21.22,-6.31,6.93
304,3/12/23 18:26,21.25,-6.3,6.93
305,3/12/23 18:41,21.25,-6.28,6.93
306,3/12/23 18:56,21.25,-6.27,6.93
307,3/12/23 19:11,21.25,-6.27,6.93
308,3/12/23 19:26,21.25,-6.27,6.93
309,3/12/23 19:41,21.25,-6.27,6.93
310,3/12/23 19:56,21.25,-6.28,6.93
311,3/12/23 20:11,21.25,-6.28,6.93
312,3/12/23 20:26,21.25,-6.3,6.93
313,3/12/23 20:41,21.25,-6.3,6.93
314,3/12/23 20:56,21.25,-6.3,6.93
315,3/12/23 21:11,21.25,-6.31,6.93
316,3/12/23 21:26,21.25,-6.31,6.93
317,3/12/23 21:41,21.25,-6.31,6.93
318,3/12/23 21:56,21.25,-6.33,6.93
319,3/12/23 22:11,21.25,-6.34,6.93
320,3/12/23 22:26,21.25,-6.34,6.93
321,3/12/23 22:41,21.25,-6.36,6.93
322,3/12/23 22:56,21.25,-6.36,6.93
323,3/12/23 23:11,21.25,-6.38,6.93
324,3/12/23 23:26,21.25,-6.38,6.93
325,3/12/23 23:41,21.25,-6.36,6.93
326,3/12/23 23:56,21.25,-6.38,6.93
327,3/13/23 00:11,21.25,-6.39,6.94
328,3/13/23 00:26,21.25,-6.41,6.94
329,3/13/23 00:41,21.25,-6.41,6.94
330,3/13/23 00:56,21.25,-6.42,6.94
331,3/13/23 01:11,21.25,-6.42,6.94
332,3/13/23 01:26,21.25,-6.42,6.94
333,3/13/23 01:41,21.25,-6.45,6.94
334,3/13/23 01:56,21.25,-6.48,6.94
335,3/13/23 02:11,21.25,-6.48,6.94
336,3/13/23 02:26,21.25,-6.47,6.94
337,3/13/23 02:41,21.25,-6.48,6.94
338,3/13/23 02:56,21.25,-6.48,6.94
339,3/13/23 03:11,21.22,-6.48,6.94
340,3/13/23 03:26,21.15,-6.47,6.94
341,3/13/23 03:41,21.08,-6.77,6.94
342,3/13/23 03:56,21.06,-7.36,6.95
343,3/13/23 04:11,21.03,-7.52,6.96
344,3/13/23 04:26,20.98,-7.78,6.96
345,3/13/23 04:41,20.96,-7.95,6.96
346,3/13/23 04:56,20.94,-7.91,6.96
347,3/13/23 05:11,20.89,-8.06,6.97
348,3/13/23 05:26,20.86,-8.2,6.97
349,3/13/23 05:41,20.84,-8.44,6.97
350,3/13/23 05:56,20.79,-8.64,6.98
351,3/13/23 06:11,20.79,-8.73,6.98
352,3/13/23 06:26,20.77,-8.94,6.98
353,3/13/23 06:41,20.75,-9.22,6.99
354,3/13/23 06:56,20.7,-9.56,6.99
355,3/13/23 07:11,20.63,-10.27,7.01
356,3/13/23 07:26,20.6,-10.77,7.02
357,3/13/23 07:41,20.34,-11.05,7.02
358,3/13/23 07:56,20.17,-13.89,7.08
359,3/13/23 08:11,20.13,-14.7,7.09
360,3/13/23 08:26,20.1,-14.58,7.09
361,3/13/23 08:41,20.13,-14.8,7.09
362,3/13/23 08:56,20.15,-14.73,7.09
363,3/13/23 09:11,20.17,-14.38,7.09
364,3/13/23 09:26,20.15,-14.41,7.09
365,3/13/23 09:41,20.15,-14.2,7.08
366,3/13/23 09:56,20.15,-14.22,7.08
367,3/13/23 10:11,20.13,-14.73,7.09
368,3/13/23 10:26,20.13,-14.5,7.09
369,3/13/23 10:41,20.1,-14.75,7.09
370,3/13/23 10:56,20.1,-14.77,7.09
371,3/13/23 11:11,20.1,-14.77,7.09
372,3/13/23 11:26,20.08,-14.84,7.09
373,3/13/23 11:41,20.08,-14.86,7.09
374,3/13/23 11:56,20.1,-14.95,7.1
375,3/13/23 12:11,20.08,-14.97,7.1
376,3/13/23 12:26,20.1,-15,7.1
377,3/13/23 12:41,20.08,-15.11,7.1
378,3/13/23 12:56,20.08,-15.23,7.1
379,3/13/23 13:11,20.1,-15.19,7.1
380,3/13/23 13:26,20.1,-15.34,7.1
381,3/13/23 13:41,20.1,-15.45,7.11
382,3/13/23 13:56,20.1,-15.55,7.11
383,3/13/23 14:11,20.1,-15.66,7.11
384,3/13/23 14:26,20.1,-15.64,7.11
385,3/13/23 14:41,20.1,-15.77,7.11
386,3/13/23 14:56,20.1,-15.86,7.11
387,3/13/23 15:11,20.13,-15.94,7.11
388,3/13/23 15:26,20.1,-16,7.12
389,3/13/23 15:41,20.13,-16.03,7.12
390,3/13/23 15:56,20.15,-16.11,7.12
391,3/13/23 16:11,20.15,-16.13,7.12
392,3/13/23 16:26,20.15,-16.28,7.12
393,3/13/23 16:41,20.15,-16.39,7.12
394,3/13/23 16:56,20.15,-16.47,7.12
395,3/13/23 17:11,20.15,-16.48,7.13
396,3/13/23 17:26,20.17,-16.45,7.12
397,3/13/23 17:41,20.2,-16.5,7.13
398,3/13/23 17:56,20.2,-16.78,7.13
399,3/13/23 18:11,20.2,-16.84,7.13
400,3/13/23 18:26,20.2,-16.89,7.13
401,3/13/23 18:41,20.22,-16.86,7.13
402,3/13/23 18:56,20.22,-16.81,7.13
403,3/13/23 19:11,20.22,-16.8,7.13
404,3/13/23 19:26,20.2,-16.84,7.13
405,3/13/23 19:41,20.17,-16.89,7.13
406,3/13/23 19:56,20.1,-17.05,7.14
407,3/13/23 20:11,20.06,-16.25,7.12
408,3/13/23 20:26,19.98,-11.77,7.04
409,3/13/23 20:41,19.98,-10.73,7.02
410,3/13/23 20:56,20.15,-9.77,7
411,3/13/23 21:11,20.2,-9.33,6.99
412,3/13/23 21:26,20.03,-8.56,6.98
413,3/13/23 21:41,19.98,-8.67,6.98
414,3/13/23 21:56,19.84,-8.89,6.98
415,3/13/23 22:11,19.89,-12.8,7.06
416,3/13/23 22:26,19.75,-14.8,7.09
417,3/13/23 22:41,19.72,-15.38,7.1
418,3/13/23 22:56,19.65,-14.95,7.1
419,3/13/23 23:11,19.6,-14.83,7.09
420,3/13/23 23:26,19.6,-14.41,7.09
421,3/13/23 23:41,19.63,-14.23,7.08
422,3/13/23 23:56,19.56,-14.3,7.08
423,3/14/23 00:11,19.48,-14.41,7.09
424,3/14/23 00:26,19.44,-14.56,7.09
425,3/14/23 00:41,19.37,-14.63,7.09
426,3/14/23 00:56,19.34,-14.66,7.09
427,3/14/23 01:11,19.27,-14.78,7.09
428,3/14/23 01:26,19.17,-14.86,7.09
429,3/14/23 01:41,19.1,-14.95,7.1
430,3/14/23 01:56,19.06,-15.02,7.1
431,3/14/23 02:11,18.98,-15.06,7.1
432,3/14/23 02:26,18.91,-15.11,7.1
433,3/14/23 02:41,18.84,-15.22,7.1
434,3/14/23 02:56,18.82,-15.25,7.1
435,3/14/23 03:11,18.75,-15.31,7.1
436,3/14/23 03:26,18.65,-15.41,7.11
437,3/14/23 03:41,18.63,-15.45,7.11
438,3/14/23 03:56,18.63,-15.48,7.11
439,3/14/23 04:11,18.6,-15.55,7.11
440,3/14/23 04:26,18.58,-15.59,7.11
441,3/14/23 04:41,18.58,-15.66,7.11
442,3/14/23 04:56,18.56,-15.72,7.11
443,3/14/23 05:11,18.51,-15.77,7.11
444,3/14/23 05:26,18.49,-15.84,7.11
445,3/14/23 05:41,18.46,-15.91,7.11
446,3/14/23 05:56,18.41,-15.97,7.12
447,3/14/23 06:11,18.44,-16,7.12
448,3/14/23 06:26,18.41,-16.06,7.12
449,3/14/23 06:41,18.39,-16.13,7.12
450,3/14/23 06:56,18.39,-16.19,7.12
451,3/14/23 07:11,18.37,-16.22,7.12
452,3/14/23 07:26,18.37,-16.28,7.12
453,3/14/23 07:41,18.37,-16.3,7.12
454,3/14/23 07:56,18.37,-16.38,7.12
455,3/14/23 08:11,18.37,-16.42,7.12
456,3/14/23 08:26,18.39,-16.48,7.13
457,3/14/23 08:41,18.37,-16.55,7.13
458,3/14/23 08:56,18.37,-16.59,7.13
459,3/14/23 09:11,18.39,-16.61,7.13
460,3/14/23 09:26,18.41,-16.69,7.13
461,3/14/23 09:41,18.41,-16.75,7.13
462,3/14/23 09:56,18.41,-16.77,7.13
463,3/14/23 10:11,18.41,-16.86,7.13
464,3/14/23 10:26,18.46,-16.89,7.13
465,3/14/23 10:41,18.46,-16.94,7.13
466,3/14/23 10:56,18.44,-17.02,7.14
467,3/14/23 11:11,18.44,-17.03,7.14
468,3/14/23 11:26,18.41,-17.06,7.14
469,3/14/23 11:41,18.39,-17.13,7.14
470,3/14/23 11:56,18.39,-17.11,7.14
471,3/14/23 12:11,18.37,-17.19,7.14
472,3/14/23 12:26,18.34,-17.17,7.14
473,3/14/23 12:41,18.32,-17.17,7.14
474,3/14/23 12:56,18.27,-17.17,7.14
475,3/14/23 13:11,18.25,-17.14,7.14
476,3/14/23 13:26,18.2,-17.09,7.14
477,3/14/23 13:41,18.15,-17.06,7.14
478,3/14/23 13:56,18.08,-17,7.14
479,3/14/23 14:11,18.01,-16.94,7.13
480,3/14/23 14:26,17.91,-16.81,7.13
481,3/14/23 14:41,17.89,-16.72,7.13
482,3/14/23 14:56,17.84,-16.52,7.13
483,3/14/23 15:11,17.8,-16.44,7.13
484,3/14/23 15:26,17.82,-16.22,7.12
485,3/14/23 15:41,17.84,-16.06,7.12
486,3/14/23 15:56,17.89,-15.88,7.11
487,3/14/23 16:11,17.94,-15.67,7.11
488,3/14/23 16:26,17.99,-15.47,7.11
489,3/14/23 16:41,18.03,-15.31,7.1
490,3/14/23 16:56,18.06,-15.16,7.1
491,3/14/23 17:11,18.13,-15.08,7.1
492,3/14/23 17:26,18.15,-14.84,7.09
493,3/14/23 17:41,18.2,-14.73,7.09
494,3/14/23 17:56,18.22,-14.61,7.09
495,3/14/23 18:11,18.2,-14.44,7.09
496,3/14/23 18:26,18.22,-14.39,7.09
497,3/14/23 18:41,18.25,-14.34,7.09
498,3/14/23 18:56,18.27,-14.3,7.08
499,3/14/23 19:11,18.32,-14.27,7.08
500,3/14/23 19:26,18.37,-14.22,7.08
501,3/14/23 19:41,18.39,-14.19,7.08
502,3/14/23 19:56,18.39,-14.22,7.08
503,3/14/23 20:11,18.41,-14.19,7.08
504,3/14/23 20:26,18.37,-14.19,7.08
505,3/14/23 20:41,18.32,-14.19,7.08
506,3/14/23 20:56,18.27,-14.2,7.08
507,3/14/23 21:11,18.18,-14.22,7.08
508,3/14/23 21:26,18.13,-14.23,7.08
509,3/14/23 21:41,18.06,-14.25,7.08
510,3/14/23 21:56,18.01,-14.27,7.08
511,3/14/23 22:11,17.94,-14.28,7.08
512,3/14/23 22:26,17.87,-14.27,7.08
513,3/14/23 22:41,17.8,-14.28,7.08
514,3/14/23 22:56,17.75,-14.31,7.08
515,3/14/23 23:11,17.7,-14.33,7.09
516,3/14/23 23:26,17.63,-14.36,7.09
517,3/14/23 23:41,17.58,-14.38,7.09
518,3/14/23 23:56,17.53,-14.39,7.09
519,3/15/23 00:11,17.51,-14.45,7.09
520,3/15/23 00:26,17.46,-14.47,7.09
521,3/15/23 00:41,17.42,-14.47,7.09
522,3/15/23 00:56,17.39,-14.52,7.09
523,3/15/23 01:11,17.37,-14.55,7.09
524,3/15/23 01:26,17.32,-14.56,7.09
525,3/15/23 01:41,17.32,-14.61,7.09
526,3/15/23 01:56,17.32,-14.63,7.09
527,3/15/23 02:11,17.32,-14.67,7.09
528,3/15/23 02:26,17.34,-14.67,7.09
529,3/15/23 02:41,17.34,-14.72,7.09
530,3/15/23 02:56,17.37,-14.75,7.09
531,3/15/23 03:11,17.39,-14.78,7.09
532,3/15/23 03:26,17.37,-14.8,7.09
533,3/15/23 03:41,17.39,-14.81,7.09
534,3/15/23 03:56,17.39,-14.86,7.1
535,3/15/23 04:11,17.39,-14.89,7.1
536,3/15/23 04:26,17.42,-14.92,7.1
537,3/15/23 04:41,17.39,-14.95,7.1
538,3/15/23 04:56,17.39,-14.97,7.1
539,3/15/23 05:11,17.37,-15,7.1
540,3/15/23 05:26,17.37,-15.03,7.1
541,3/15/23 05:41,17.39,-15.05,7.1
542,3/15/23 05:56,17.39,-15.08,7.1
543,3/15/23 06:11,17.39,-15.11,7.1
544,3/15/23 06:26,17.42,-15.14,7.1
545,3/15/23 06:41,17.42,-15.17,7.1
546,3/15/23 06:56,17.44,-15.19,7.1
547,3/15/23 07:11,17.44,-15.22,7.1
548,3/15/23 07:26,17.44,-15.27,7.1
549,3/15/23 07:41,17.46,-15.28,7.1
550,3/15/23 07:56,17.44,-15.31,7.1
551,3/15/23 08:11,17.46,-15.36,7.1
552,3/15/23 08:26,17.49,-15.38,7.11
553,3/15/23 08:41,17.51,-15.41,7.11
554,3/15/23 08:56,17.51,-15.42,7.11
555,3/15/23 09:11,17.56,-15.47,7.11
