"#","Date Time, GMT-05:00","Abs Pres, kPa","Temp, °C","Pressure Barom., kPa","Water Level, meters"
269,03-10-23 02:56:08,101.699,17.855,,1.006
270,03-10-23 02:59:00,,,101.710,
271,03-10-23 03:11:08,101.703,17.950,,1.005
272,03-10-23 03:26:08,101.710,17.855,,1.005
273,03-10-23 03:41:08,101.698,18.331,,1.003
274,03-10-23 03:56:08,101.688,18.616,,1.001
275,03-10-23 03:59:00,,,101.750,
276,03-10-23 04:11:08,101.698,18.331,,1.002
277,03-10-23 04:26:08,101.682,18.996,,1.000
278,03-10-23 04:41:08,101.666,19.662,,0.999
279,03-10-23 04:56:08,101.692,19.758,,1.002
280,03-10-23 04:59:00,,,101.740,
281,03-10-23 05:11:08,101.681,19.758,,1.001
282,03-10-23 05:26:08,101.688,19.662,,1.002
283,03-10-23 05:41:08,101.684,19.567,,1.002
284,03-10-23 05:56:08,101.666,19.662,,1.000
285,03-10-23 05:59:00,,,101.730,
286,03-10-23 06:11:08,101.648,19.758,,0.999
287,03-10-23 06:26:08,101.677,19.662,,1.004
288,03-10-23 06:41:08,101.648,19.758,,1.002
289,03-10-23 06:56:08,101.659,19.758,,1.004
290,03-10-23 06:59:00,,,101.680,
291,03-10-23 07:11:08,101.691,19.472,,1.007
292,03-10-23 07:26:08,101.694,18.236,,1.006
293,03-10-23 07:41:08,101.723,18.140,,1.008
294,03-10-23 07:56:08,101.713,18.426,,1.005
295,03-10-23 07:59:00,,,101.730,
296,03-10-23 08:11:08,101.720,19.092,,1.006
297,03-10-23 08:26:08,101.727,20.043,,1.007
298,03-10-23 08:41:08,101.732,21.760,,1.008
299,03-10-23 08:56:08,101.736,21.855,,1.008
300,03-10-23 08:59:00,,,101.720,
301,03-10-23 09:11:08,101.755,22.333,,1.011
302,03-10-23 09:26:08,101.730,23.100,,1.009
303,03-10-23 09:41:08,101.752,22.812,,1.011
304,03-10-23 09:56:08,101.739,24.158,,1.011
305,03-10-23 09:59:00,,,101.700,
306,03-10-23 10:11:08,101.747,24.931,,1.012
307,03-10-23 10:26:08,101.806,25.028,,1.018
308,03-10-23 10:41:08,101.799,25.708,,1.018
309,03-10-23 10:56:08,101.803,26.097,,1.018
310,03-10-23 10:59:00,,,101.690,
311,03-10-23 11:11:08,101.791,24.931,,1.017
312,03-10-23 11:26:08,101.789,22.621,,1.016
313,03-10-23 11:41:08,101.762,21.951,,1.013
314,03-10-23 11:56:08,101.752,22.812,,1.011
315,03-10-23 11:59:00,,,101.710,
316,03-10-23 12:11:08,101.758,26.977,,1.011
317,03-10-23 12:26:08,101.742,30.255,,1.008
318,03-10-23 12:41:08,101.760,31.778,,1.009
319,03-10-23 12:56:08,101.768,35.115,,1.009
320,03-10-23 12:59:00,,,101.750,
321,03-10-23 13:11:08,101.720,32.911,,1.003
322,03-10-23 13:26:08,101.703,31.064,,1.001
323,03-10-23 13:41:08,101.705,30.154,,1.001
324,03-10-23 13:56:08,101.701,33.014,,1.000
325,03-10-23 13:59:00,,,101.770,
326,03-10-23 14:11:08,101.672,34.903,,0.997
327,03-10-23 14:26:08,101.683,36.728,,0.999
328,03-10-23 14:41:08,101.691,33.743,,1.000
329,03-10-23 14:56:08,101.652,28.357,,0.997
330,03-10-23 14:59:00,,,101.750,
331,03-10-23 15:11:08,101.610,26.292,,0.991
332,03-10-23 15:26:08,101.616,27.370,,0.990
333,03-10-23 15:41:08,101.589,30.356,,0.986
334,03-10-23 15:56:08,101.539,29.552,,0.979
335,03-10-23 15:59:00,,,101.810,
336,03-10-23 16:11:08,101.535,29.752,,0.979
337,03-10-23 16:26:08,101.514,29.152,,0.978
338,03-10-23 16:41:08,101.537,30.457,,0.981
339,03-10-23 16:56:08,101.548,28.555,,0.983
340,03-10-23 16:59:00,,,101.780,
341,03-10-23 17:11:08,101.514,28.853,,0.981
342,03-10-23 17:26:08,101.508,28.060,,0.982
343,03-10-23 17:41:08,101.506,25.902,,0.983
344,03-10-23 17:56:08,101.484,25.319,,0.982
345,03-10-23 17:59:00,,,101.720,
346,03-10-23 18:11:08,101.483,24.158,,0.984
347,03-10-23 18:26:08,101.446,23.484,,0.982
348,03-10-23 18:41:08,101.430,22.812,,0.981
349,03-10-23 18:56:08,101.429,21.951,,0.983
350,03-10-23 18:59:00,,,101.660,
351,03-10-23 19:11:08,101.405,21.378,,0.981
352,03-10-23 19:26:08,101.388,20.424,,0.980
353,03-10-23 19:41:08,101.404,19.758,,0.983
354,03-10-23 19:56:08,101.387,19.092,,0.982
355,03-10-23 19:59:00,,,101.630,
356,03-10-23 20:11:08,101.409,19.092,,0.986
357,03-10-23 20:26:08,101.404,18.711,,0.988
358,03-10-23 20:41:08,101.401,18.901,,0.991
359,03-10-23 20:56:08,101.426,18.711,,0.996
360,03-10-23 20:59:00,,,101.530,
361,03-10-23 21:11:08,101.428,19.282,,0.997
362,03-10-23 21:26:08,101.455,19.662,,1.000
363,03-10-23 21:41:08,101.455,19.662,,1.001
364,03-10-23 21:56:08,101.458,19.472,,1.001
365,03-10-23 21:59:00,,,101.510,
366,03-10-23 22:11:08,101.474,19.567,,1.004
367,03-10-23 22:26:08,101.468,19.948,,1.004
368,03-10-23 22:41:08,101.480,20.234,,1.007
369,03-10-23 22:56:08,101.484,20.329,,1.008
370,03-10-23 22:59:00,,,101.470,
371,03-10-23 23:11:08,101.464,20.138,,1.007
372,03-10-23 23:26:08,101.456,19.948,,1.007
373,03-10-23 23:41:08,101.429,19.567,,1.005
374,03-10-23 23:56:08,101.432,19.377,,1.006
375,03-10-23 23:59:00,,,101.440,
376,03-11-23 00:11:08,101.431,19.092,,1.006
377,03-11-23 00:26:08,101.419,18.806,,1.006
378,03-11-23 00:41:08,101.429,18.521,,1.007
379,03-11-23 00:56:08,101.436,18.426,,1.008
380,03-11-23 00:59:00,,,101.420,
381,03-11-23 01:11:08,101.433,18.616,,1.007
382,03-11-23 01:26:08,101.440,18.521,,1.007
383,03-11-23 01:41:08,101.436,18.426,,1.005
384,03-11-23 01:56:08,101.432,18.331,,1.004
385,03-11-23 01:59:00,,,101.460,
386,03-11-23 02:11:08,101.416,18.236,,1.002
387,03-11-23 02:26:08,101.379,18.140,,0.997
388,03-11-23 02:41:08,101.357,18.140,,0.994
389,03-11-23 02:56:08,101.353,18.045,,0.993
390,03-11-23 02:59:00,,,101.490,
391,03-11-23 03:11:08,101.342,18.045,,0.991
392,03-11-23 03:26:08,101.297,18.045,,0.987
393,03-11-23 03:41:08,101.304,17.950,,0.987
394,03-11-23 03:56:08,101.304,17.950,,0.987
395,03-11-23 03:59:00,,,101.500,
396,03-11-23 04:11:08,101.293,17.950,,0.986
397,03-11-23 04:26:08,101.297,18.045,,0.988
398,03-11-23 04:41:08,101.308,18.045,,0.990
399,03-11-23 04:56:08,101.286,18.045,,0.989
400,03-11-23 04:59:00,,,101.460,
401,03-11-23 05:11:08,101.290,18.140,,0.989
402,03-11-23 05:26:08,101.272,18.236,,0.987
403,03-11-23 05:41:08,101.279,18.140,,0.987
404,03-11-23 05:56:08,101.267,17.855,,0.985
405,03-11-23 05:59:00,,,101.480,
406,03-11-23 06:11:08,101.289,17.855,,0.988
407,03-11-23 06:26:08,101.271,17.950,,0.986
408,03-11-23 06:41:08,101.271,17.950,,0.987
409,03-11-23 06:56:08,101.301,18.140,,0.990
410,03-11-23 06:59:00,,,101.460,
411,03-11-23 07:11:08,101.268,18.140,,0.988
412,03-11-23 07:26:08,101.272,18.236,,0.990
413,03-11-23 07:41:08,101.262,18.521,,0.991
414,03-11-23 07:56:08,101.290,18.901,,0.995
415,03-11-23 07:59:00,,,101.400,
416,03-11-23 08:11:08,101.303,18.426,,0.998
417,03-11-23 08:26:08,101.322,20.710,,1.002
418,03-11-23 08:41:08,101.327,21.378,,1.004
419,03-11-23 08:56:08,101.316,21.378,,1.004
420,03-11-23 08:59:00,,,101.340,
421,03-11-23 09:11:08,101.310,21.760,,1.004
422,03-11-23 09:26:08,101.310,22.046,,1.004
423,03-11-23 09:41:08,101.318,22.238,,1.006
424,03-11-23 09:56:08,101.319,22.812,,1.006
425,03-11-23 10:11:08,101.313,25.222,,1.006
426,03-11-23 10:26:08,101.302,24.931,,1.005
427,03-11-23 10:41:08,101.313,24.641,,1.007
428,03-11-23 10:56:08,101.324,26.977,,1.008
429,03-11-23 10:59:00,,,101.310,
430,03-11-23 11:11:08,101.300,28.159,,1.006
431,03-11-23 11:26:08,101.301,27.567,,1.005
432,03-11-23 11:41:08,101.304,27.961,,1.005
433,03-11-23 11:56:08,101.282,27.665,,1.003
434,03-11-23 11:59:00,,,101.320,
435,03-11-23 12:11:08,101.286,27.764,,1.003
436,03-11-23 12:26:08,101.256,27.862,,1.001
437,03-11-23 12:41:08,101.226,27.665,,0.998
438,03-11-23 12:56:08,101.230,28.060,,0.999
439,03-11-23 12:59:00,,,101.310,
440,03-11-23 13:11:08,101.226,28.258,,0.998
441,03-11-23 13:26:08,101.222,28.159,,0.997
442,03-11-23 13:41:08,101.206,28.953,,0.995
443,03-11-23 13:56:08,101.147,28.853,,0.988
444,03-11-23 13:59:00,,,101.330,
445,03-11-23 14:11:08,101.140,28.655,,0.988
446,03-11-23 14:26:08,101.124,28.853,,0.987
447,03-11-23 14:41:08,101.091,28.555,,0.984
448,03-11-23 14:56:08,101.117,28.655,,0.987
449,03-11-23 14:59:00,,,101.310,
450,03-11-23 15:11:08,101.094,29.252,,0.985
451,03-11-23 15:26:08,101.068,29.152,,0.982
452,03-11-23 15:41:08,101.054,28.754,,0.981
453,03-11-23 15:56:08,101.046,28.853,,0.980
454,03-11-23 15:59:00,,,101.310,
455,03-11-23 16:11:08,101.035,28.853,,0.979
456,03-11-23 16:26:08,101.035,28.853,,0.980
457,03-11-23 16:41:08,101.053,29.053,,0.982
458,03-11-23 16:56:08,101.025,28.258,,0.980
459,03-11-23 16:59:00,,,101.290,
460,03-11-23 17:11:08,101.014,27.961,,0.980
461,03-11-23 17:26:08,101.027,26.781,,0.983
462,03-11-23 17:41:08,101.009,24.835,,0.982
463,03-11-23 17:56:08,100.957,24.351,,0.979
464,03-11-23 17:59:00,,,101.230,
465,03-11-23 18:11:08,100.953,23.100,,0.980
466,03-11-23 18:26:08,100.948,22.717,,0.981
467,03-11-23 18:41:08,100.944,22.333,,0.982
468,03-11-23 18:56:08,100.951,21.951,,0.985
469,03-11-23 19:11:08,100.909,21.473,,0.982
470,03-11-23 19:26:08,100.909,21.473,,0.984
471,03-11-23 19:41:08,100.879,21.282,,0.982
472,03-11-23 19:56:08,100.909,21.187,,0.987
473,03-11-23 19:59:00,,,101.100,
474,03-11-23 20:11:08,100.923,20.996,,0.990
475,03-11-23 20:26:08,100.894,21.091,,0.988
476,03-11-23 20:41:08,100.872,21.091,,0.988
477,03-11-23 20:56:08,100.872,21.091,,0.989
478,03-11-23 20:59:00,,,101.040,
479,03-11-23 21:11:08,100.883,21.091,,0.991
480,03-11-23 21:26:08,100.872,21.091,,0.991
481,03-11-23 21:41:08,100.879,20.996,,0.992
482,03-11-23 21:56:08,100.904,20.805,,0.995
483,03-11-23 21:59:00,,,101.020,
484,03-11-23 22:11:08,100.918,20.615,,0.997
485,03-11-23 22:26:08,100.930,20.615,,0.998
486,03-11-23 22:41:08,100.937,20.519,,1.000
487,03-11-23 22:56:08,100.922,20.424,,0.999
488,03-11-23 22:59:00,,,101.000,
489,03-11-23 23:11:08,100.881,20.519,,0.995
490,03-11-23 23:26:08,100.892,20.519,,0.997
491,03-11-23 23:41:08,100.877,20.424,,0.996
492,03-11-23 23:56:08,100.888,20.424,,0.997
493,03-11-23 23:59:00,,,100.980,
494,03-12-23 00:11:08,100.892,20.519,,0.998
495,03-12-23 00:26:08,100.877,20.424,,0.997
496,03-12-23 00:41:08,100.862,20.329,,0.995
497,03-12-23 00:56:08,100.862,20.329,,0.996
498,03-12-23 00:59:00,,,100.970,
499,03-12-23 01:11:08,100.851,20.329,,0.996
500,03-12-23 01:26:08,100.822,20.424,,0.994
501,03-12-23 01:41:08,100.814,20.234,,0.995
502,03-12-23 01:56:08,100.780,20.234,,0.993
503,03-12-23 01:59:00,,,100.910,
504,03-12-23 02:11:08,100.788,20.138,,0.994
505,03-12-23 02:26:08,100.758,20.234,,0.990
506,03-12-23 02:41:08,100.755,20.424,,0.989
507,03-12-23 02:56:08,100.755,20.424,,0.989
508,03-12-23 02:59:00,,,100.930,
509,03-12-23 03:11:08,100.744,20.424,,0.988
510,03-12-23 03:26:08,100.743,20.138,,0.987
511,03-12-23 03:41:08,100.732,20.138,,0.986
512,03-12-23 03:56:08,100.713,19.948,,0.984
513,03-12-23 03:59:00,,,100.940,
514,03-12-23 04:11:08,100.692,20.234,,0.982
515,03-12-23 04:26:08,100.710,20.138,,0.984
516,03-12-23 04:41:08,100.692,20.234,,0.983
517,03-12-23 04:56:08,100.692,20.234,,0.984
518,03-12-23 05:11:08,100.677,20.138,,0.983
519,03-12-23 05:26:08,100.658,20.234,,0.982
520,03-12-23 05:41:08,100.640,20.329,,0.980
521,03-12-23 05:56:08,100.647,20.234,,0.982
522,03-12-23 05:59:00,,,100.890,
523,03-12-23 06:11:08,100.670,20.234,,0.985
524,03-12-23 06:26:08,100.651,20.329,,0.984
525,03-12-23 06:41:08,100.628,20.043,,0.983
526,03-12-23 06:56:08,100.639,20.043,,0.986
527,03-12-23 07:11:08,100.643,20.138,,0.987
528,03-12-23 07:26:08,100.640,20.329,,0.988
529,03-12-23 07:41:08,100.644,20.424,,0.989
530,03-12-23 07:56:08,100.678,20.710,,0.994
531,03-12-23 07:59:00,,,100.800,
532,03-12-23 08:11:08,100.724,21.282,,1.000
533,03-12-23 08:26:08,100.769,21.855,,1.005
534,03-12-23 08:41:08,100.785,22.238,,1.008
535,03-12-23 08:56:08,100.789,22.621,,1.009
536,03-12-23 08:59:00,,,100.760,
537,03-12-23 09:11:08,100.808,23.388,,1.012
538,03-12-23 09:26:08,100.842,23.966,,1.017
539,03-12-23 09:41:08,100.842,25.125,,1.018
540,03-12-23 09:56:08,100.842,24.255,,1.019
541,03-12-23 09:59:00,,,100.720,
542,03-12-23 10:11:08,100.846,25.222,,1.020
543,03-12-23 10:26:08,100.854,24.835,,1.022
544,03-12-23 10:41:08,100.857,26.390,,1.024
545,03-12-23 10:56:08,100.886,29.053,,1.028
546,03-12-23 10:59:00,,,100.680,
547,03-12-23 11:11:08,100.898,28.754,,1.029
548,03-12-23 11:26:08,100.932,30.356,,1.033
549,03-12-23 11:41:08,100.955,30.054,,1.035
550,03-12-23 11:56:08,100.927,28.953,,1.033
551,03-12-23 11:59:00,,,100.670,
552,03-12-23 12:11:08,100.917,31.574,,1.031
553,03-12-23 12:26:08,100.920,30.356,,1.029
554,03-12-23 12:41:08,100.905,31.880,,1.026
555,03-12-23 12:56:08,100.893,33.222,,1.024
556,03-12-23 12:59:00,,,100.730,
557,03-12-23 13:11:08,100.859,33.222,,1.018
558,03-12-23 13:26:08,100.842,33.014,,1.014
559,03-12-23 13:41:08,100.824,30.457,,1.010
560,03-12-23 13:56:08,100.793,31.880,,1.004
561,03-12-23 13:59:00,,,100.820,
562,03-12-23 14:11:08,100.809,31.676,,1.005
563,03-12-23 14:26:08,100.799,32.394,,1.003
564,03-12-23 14:41:08,100.776,31.370,,0.999
565,03-12-23 14:56:08,100.744,31.064,,0.995
566,03-12-23 14:59:00,,,100.860,
567,03-12-23 15:11:08,100.712,32.807,,0.991
568,03-12-23 15:26:08,100.692,32.188,,0.988
569,03-12-23 15:41:08,100.695,31.268,,0.988
570,03-12-23 15:56:08,100.712,31.778,,0.989
571,03-12-23 15:59:00,,,100.890,
572,03-12-23 16:11:08,100.720,31.676,,0.989
573,03-12-23 16:26:08,100.677,29.752,,0.984
574,03-12-23 16:41:08,100.685,27.173,,0.984
575,03-12-23 16:56:08,100.660,26.488,,0.980
