#,"Date Time, GMT-05:00","Abs Pres, kPa","Temp, C",sensorID
171,3/11/23 08:20,105.345,20.901,21411067
172,3/11/23 08:35,105.315,20.901,21411067
173,3/11/23 08:50,105.325,20.901,21411067
174,3/11/23 09:05,105.304,20.901,21411067
175,3/11/23 09:20,105.294,20.901,21411067
176,3/11/23 09:35,105.304,20.901,21411067
177,3/11/23 09:50,105.315,20.901,21411067
178,3/11/23 10:05,105.315,20.901,21411067
179,3/11/23 10:20,105.294,20.901,21411067
180,3/11/23 10:35,105.294,20.901,21411067
181,3/11/23 10:50,105.284,20.901,21411067
182,3/11/23 11:05,105.273,20.901,21411067
183,3/11/23 11:20,105.273,20.901,21411067
184,3/11/23 11:35,105.284,20.901,21411067
185,3/11/23 11:50,105.273,20.901,21411067
186,3/11/23 12:05,105.253,20.901,21411067
187,3/11/23 12:20,105.222,20.901,21411067
188,3/11/23 12:35,105.191,20.901,21411067
189,3/11/23 12:50,105.181,20.901,21411067
190,3/11/23 13:05,105.181,20.901,21411067
191,3/11/23 13:20,105.16,20.901,21411067
192,3/11/23 13:35,105.14,20.901,21411067
193,3/11/23 13:50,105.109,20.901,21411067
194,3/11/23 14:05,105.078,20.901,21411067
195,3/11/23 14:20,105.078,20.901,21411067
196,3/11/23 14:35,105.037,20.901,21411067
197,3/11/23 14:50,105.026,20.901,21411067
198,3/11/23 15:05,105.026,20.901,21411067
199,3/11/23 15:20,105.006,20.901,21411067
200,3/11/23 15:35,104.975,20.901,21411067
201,3/11/23 15:50,104.965,20.901,21411067
202,3/11/23 16:05,105.016,20.901,21411067
203,3/11/23 16:20,105.291,20.805,21411067
204,3/11/23 16:35,105.494,20.71,21411067
205,3/11/23 16:50,105.669,20.71,21411067
206,3/11/23 17:05,105.813,20.71,21411067
207,3/11/23 17:20,105.905,20.71,21411067
208,3/11/23 17:35,105.97,20.805,21411067
209,3/11/23 17:50,105.97,20.805,21411067
210,3/11/23 18:05,105.981,20.805,21411067
211,3/11/23 18:20,106.001,20.805,21411067
212,3/11/23 18:35,106.001,20.805,21411067
213,3/11/23 18:50,106.032,20.805,21411067
214,3/11/23 19:05,105.994,20.901,21411067
215,3/11/23 19:20,105.943,20.901,21411067
216,3/11/23 19:35,105.943,20.901,21411067
217,3/11/23 19:50,105.943,20.901,21411067
218,3/11/23 20:05,105.974,20.901,21411067
219,3/11/23 20:20,105.922,20.901,21411067
220,3/11/23 20:35,105.86,20.901,21411067
221,3/11/23 20:50,105.881,20.901,21411067
222,3/11/23 21:05,105.871,20.901,21411067
223,3/11/23 21:20,105.85,20.901,21411067
224,3/11/23 21:35,105.85,20.901,21411067
225,3/11/23 21:50,105.85,20.901,21411067
226,3/11/23 22:05,105.86,20.901,21411067
227,3/11/23 22:20,105.902,20.901,21411067
228,3/11/23 22:35,105.902,20.901,21411067
229,3/11/23 22:50,105.891,20.901,21411067
230,3/11/23 23:05,105.86,20.901,21411067
231,3/11/23 23:20,105.819,20.901,21411067
232,3/11/23 23:35,105.809,20.901,21411067
233,3/11/23 23:50,105.829,20.901,21411067
234,3/12/23 00:05,105.809,20.901,21411067
235,3/12/23 00:20,105.799,20.901,21411067
236,3/12/23 00:35,105.799,20.901,21411067
237,3/12/23 00:50,105.809,20.901,21411067
238,3/12/23 01:05,105.757,20.901,21411067
239,3/12/23 01:20,105.768,20.901,21411067
240,3/12/23 01:35,105.726,20.901,21411067
241,3/12/23 01:50,105.706,20.901,21411067
242,3/12/23 02:05,105.685,20.901,21411067
243,3/12/23 02:20,105.647,20.996,21411067
244,3/12/23 02:35,105.627,20.996,21411067
245,3/12/23 02:50,105.637,20.996,21411067
246,3/12/23 03:05,105.647,20.996,21411067
247,3/12/23 03:20,105.637,20.996,21411067
248,3/12/23 03:35,105.627,20.996,21411067
249,3/12/23 03:50,105.575,20.996,21411067
250,3/12/23 04:05,105.565,20.996,21411067
251,3/12/23 04:20,105.565,20.996,21411067
252,3/12/23 04:35,105.575,20.996,21411067
253,3/12/23 04:50,105.544,20.996,21411067
254,3/12/23 05:05,105.534,20.996,21411067
255,3/12/23 05:20,105.513,20.996,21411067
256,3/12/23 05:35,105.482,20.996,21411067
257,3/12/23 05:50,105.462,20.996,21411067
258,3/12/23 06:05,105.482,20.996,21411067
259,3/12/23 06:20,105.493,20.996,21411067
260,3/12/23 06:35,105.441,20.996,21411067
261,3/12/23 06:50,105.452,20.996,21411067
262,3/12/23 07:05,105.452,20.996,21411067
263,3/12/23 07:20,105.441,20.996,21411067
264,3/12/23 07:35,105.441,20.996,21411067
265,3/12/23 07:50,105.472,20.996,21411067
266,3/12/23 08:05,105.493,20.996,21411067
267,3/12/23 08:20,105.534,20.996,21411067
268,3/12/23 08:35,105.637,20.996,21411067
269,3/12/23 08:50,105.812,20.996,21411067
270,3/12/23 09:05,106.035,20.901,21411067
271,3/12/23 09:20,106.321,20.805,21411067
272,3/12/23 09:35,106.63,20.805,21411067
273,3/12/23 09:50,106.897,20.805,21411067
274,3/12/23 10:05,107.104,20.805,21411067
275,3/12/23 10:20,107.196,20.805,21411067
276,3/12/23 10:35,107.265,20.71,21411067
277,3/12/23 10:50,107.283,20.615,21411067
278,3/12/23 11:05,107.29,20.519,21411067
279,3/12/23 11:20,107.29,20.519,21411067
280,3/12/23 11:35,107.269,20.519,21411067
281,3/12/23 11:50,107.2,20.615,21411067
282,3/12/23 12:05,107.149,20.615,21411067
283,3/12/23 12:20,107.059,20.71,21411067
284,3/12/23 12:35,106.959,20.805,21411067
285,3/12/23 12:50,106.859,20.901,21411067
286,3/12/23 13:05,106.756,20.901,21411067
287,3/12/23 13:20,106.667,20.996,21411067
288,3/12/23 13:35,106.605,20.996,21411067
289,3/12/23 13:50,106.502,20.996,21411067
290,3/12/23 14:05,106.409,20.996,21411067
291,3/12/23 14:20,106.33,21.091,21411067
292,3/12/23 14:35,106.258,21.091,21411067
293,3/12/23 14:50,106.207,21.091,21411067
294,3/12/23 15:05,106.114,21.091,21411067
295,3/12/23 15:20,106.042,21.091,21411067
296,3/12/23 15:35,106.001,21.091,21411067
297,3/12/23 15:50,105.959,21.091,21411067
298,3/12/23 16:05,105.928,21.091,21411067
299,3/12/23 16:20,105.918,21.091,21411067
300,3/12/23 16:35,105.877,21.091,21411067
301,3/12/23 16:50,105.846,21.091,21411067
302,3/12/23 17:05,105.815,21.091,21411067
303,3/12/23 17:20,105.784,21.091,21411067
304,3/12/23 17:35,105.784,21.091,21411067
305,3/12/23 17:50,105.784,21.091,21411067
306,3/12/23 18:05,105.753,21.091,21411067
307,3/12/23 18:20,105.743,21.091,21411067
308,3/12/23 18:35,105.743,21.091,21411067
309,3/12/23 18:50,105.743,21.091,21411067
310,3/12/23 19:05,105.753,21.091,21411067
311,3/12/23 19:20,105.753,21.091,21411067
312,3/12/23 19:35,105.743,21.091,21411067
313,3/12/23 19:50,105.784,21.091,21411067
314,3/12/23 20:05,105.784,21.091,21411067
315,3/12/23 20:20,105.805,21.091,21411067
316,3/12/23 20:35,105.805,21.091,21411067
317,3/12/23 20:50,105.815,21.091,21411067
318,3/12/23 21:05,105.815,21.091,21411067
319,3/12/23 21:20,105.805,21.091,21411067
320,3/12/23 21:35,105.843,20.996,21411067
321,3/12/23 21:50,105.905,20.996,21411067
322,3/12/23 22:05,105.956,20.996,21411067
323,3/12/23 22:20,105.894,20.996,21411067
324,3/12/23 22:35,105.946,20.996,21411067
325,3/12/23 22:50,105.966,20.996,21411067
326,3/12/23 23:05,105.997,20.996,21411067
327,3/12/23 23:20,105.997,20.996,21411067
328,3/12/23 23:35,106.018,20.996,21411067
329,3/12/23 23:50,106.039,20.996,21411067
330,3/13/23 00:05,106.039,20.996,21411067
331,3/13/23 00:20,106.059,20.996,21411067
332,3/13/23 00:35,106.09,20.996,21411067
333,3/13/23 00:50,106.1,20.996,21411067
334,3/13/23 01:05,106.1,20.996,21411067
335,3/13/23 01:20,106.09,20.996,21411067
336,3/13/23 01:35,106.111,20.996,21411067
337,3/13/23 01:50,106.121,20.996,21411067
338,3/13/23 02:05,106.152,20.996,21411067
339,3/13/23 02:20,106.131,20.996,21411067
340,3/13/23 02:35,106.172,20.996,21411067
341,3/13/23 02:50,106.183,20.996,21411067
342,3/13/23 03:05,106.214,20.996,21411067
343,3/13/23 03:20,106.245,20.996,21411067
344,3/13/23 03:35,106.224,20.996,21411067
345,3/13/23 03:50,106.214,20.996,21411067
346,3/13/23 04:05,106.234,20.996,21411067
347,3/13/23 04:20,106.224,20.996,21411067
348,3/13/23 04:35,106.193,20.996,21411067
349,3/13/23 04:50,106.234,20.996,21411067
350,3/13/23 05:05,106.255,20.996,21411067
351,3/13/23 05:20,106.286,20.996,21411067
352,3/13/23 05:35,106.262,20.901,21411067
353,3/13/23 05:50,106.272,20.901,21411067
354,3/13/23 06:05,106.252,20.901,21411067
355,3/13/23 06:20,106.31,20.805,21411067
356,3/13/23 06:35,106.341,20.805,21411067
357,3/13/23 06:50,106.413,20.805,21411067
358,3/13/23 07:05,106.41,20.71,21411067
359,3/13/23 07:20,106.451,20.71,21411067
360,3/13/23 07:35,106.462,20.71,21411067
361,3/13/23 07:50,106.503,20.71,21411067
362,3/13/23 08:05,106.523,20.71,21411067
363,3/13/23 08:20,106.531,20.615,21411067
364,3/13/23 08:35,106.551,20.615,21411067
365,3/13/23 08:50,106.572,20.615,21411067
366,3/13/23 09:05,106.572,20.615,21411067
367,3/13/23 09:20,106.572,20.615,21411067
368,3/13/23 09:35,106.572,20.615,21411067
369,3/13/23 09:50,106.569,20.519,21411067
370,3/13/23 10:05,106.569,20.519,21411067
371,3/13/23 10:20,106.641,20.519,21411067
372,3/13/23 10:35,106.641,20.519,21411067
373,3/13/23 10:50,106.61,20.519,21411067
374,3/13/23 11:05,106.599,20.519,21411067
375,3/13/23 11:20,106.589,20.519,21411067
376,3/13/23 11:35,106.589,20.519,21411067
377,3/13/23 11:50,106.599,20.519,21411067
378,3/13/23 12:05,106.651,20.519,21411067
379,3/13/23 12:20,106.579,20.519,21411067
380,3/13/23 12:35,106.61,20.519,21411067
381,3/13/23 12:50,106.62,20.519,21411067
382,3/13/23 13:05,106.579,20.519,21411067
383,3/13/23 13:20,106.61,20.519,21411067
384,3/13/23 13:35,106.527,20.519,21411067
385,3/13/23 13:50,106.558,20.519,21411067
386,3/13/23 14:05,106.517,20.519,21411067
387,3/13/23 14:20,106.496,20.519,21411067
388,3/13/23 14:35,106.455,20.519,21411067
389,3/13/23 14:50,106.435,20.519,21411067
390,3/13/23 15:05,106.386,20.615,21411067
391,3/13/23 15:20,106.386,20.615,21411067
392,3/13/23 15:35,106.376,20.615,21411067
393,3/13/23 15:50,106.335,20.615,21411067
394,3/13/23 16:05,106.325,20.615,21411067
395,3/13/23 16:20,106.325,20.615,21411067
396,3/13/23 16:35,106.325,20.615,21411067
397,3/13/23 16:50,106.304,20.615,21411067
398,3/13/23 17:05,106.325,20.615,21411067
399,3/13/23 17:20,106.304,20.615,21411067
400,3/13/23 17:35,106.325,20.615,21411067
401,3/13/23 17:50,106.325,20.615,21411067
402,3/13/23 18:05,106.345,20.615,21411067
403,3/13/23 18:20,106.325,20.615,21411067
404,3/13/23 18:35,106.314,20.615,21411067
405,3/13/23 18:50,106.283,20.615,21411067
406,3/13/23 19:05,106.314,20.615,21411067
407,3/13/23 19:20,106.335,20.615,21411067
408,3/13/23 19:35,106.335,20.615,21411067
409,3/13/23 19:50,106.342,20.519,21411067
410,3/13/23 20:05,106.363,20.519,21411067
411,3/13/23 20:20,106.393,20.519,21411067
412,3/13/23 20:35,106.404,20.519,21411067
413,3/13/23 20:50,106.424,20.519,21411067
414,3/13/23 21:05,106.476,20.519,21411067
415,3/13/23 21:20,106.466,20.519,21411067
416,3/13/23 21:35,106.452,20.424,21411067
417,3/13/23 21:50,106.462,20.424,21411067
418,3/13/23 22:05,106.462,20.424,21411067
419,3/13/23 22:20,106.473,20.424,21411067
420,3/13/23 22:35,106.473,20.424,21411067
421,3/13/23 22:50,106.503,20.424,21411067
422,3/13/23 23:05,106.493,20.424,21411067
423,3/13/23 23:20,106.524,20.424,21411067
424,3/13/23 23:35,106.521,20.329,21411067
425,3/13/23 23:50,106.5,20.329,21411067
426,3/14/23 00:05,106.531,20.329,21411067
427,3/14/23 00:20,106.521,20.329,21411067
428,3/14/23 00:35,106.552,20.329,21411067
429,3/14/23 00:50,106.541,20.329,21411067
430,3/14/23 01:05,106.531,20.329,21411067
431,3/14/23 01:20,106.507,20.234,21411067
432,3/14/23 01:35,106.528,20.234,21411067
433,3/14/23 01:50,106.518,20.234,21411067
434,3/14/23 02:05,106.518,20.234,21411067
435,3/14/23 02:20,106.507,20.234,21411067
436,3/14/23 02:35,106.497,20.234,21411067
437,3/14/23 02:50,106.528,20.234,21411067
438,3/14/23 03:05,106.525,20.138,21411067
439,3/14/23 03:20,106.525,20.138,21411067
440,3/14/23 03:35,106.525,20.138,21411067
441,3/14/23 03:50,106.494,20.138,21411067
442,3/14/23 04:05,106.514,20.138,21411067
443,3/14/23 04:20,106.514,20.138,21411067
444,3/14/23 04:35,106.522,20.043,21411067
445,3/14/23 04:50,106.563,20.043,21411067
446,3/14/23 05:05,106.614,20.043,21411067
447,3/14/23 05:20,106.655,20.043,21411067
448,3/14/23 05:35,106.676,20.043,21411067
449,3/14/23 05:50,106.666,20.043,21411067
450,3/14/23 06:05,106.683,19.948,21411067
451,3/14/23 06:20,106.683,19.948,21411067
452,3/14/23 06:35,106.704,19.948,21411067
453,3/14/23 06:50,106.714,19.948,21411067
454,3/14/23 07:05,106.714,19.948,21411067
455,3/14/23 07:20,106.755,19.948,21411067
456,3/14/23 07:35,106.762,19.853,21411067
457,3/14/23 07:50,106.803,19.853,21411067
458,3/14/23 08:05,106.814,19.853,21411067
459,3/14/23 08:20,106.803,19.853,21411067
460,3/14/23 08:35,106.772,19.853,21411067
461,3/14/23 08:50,106.814,19.853,21411067
462,3/14/23 09:05,106.824,19.853,21411067
463,3/14/23 09:20,106.814,19.853,21411067
464,3/14/23 09:35,106.783,19.853,21411067
465,3/14/23 09:50,106.824,19.853,21411067
466,3/14/23 10:05,106.81,19.758,21411067
467,3/14/23 10:20,106.841,19.758,21411067
468,3/14/23 10:35,106.821,19.758,21411067
469,3/14/23 10:50,106.8,19.758,21411067
470,3/14/23 11:05,106.79,19.758,21411067
471,3/14/23 11:20,106.78,19.758,21411067
472,3/14/23 11:35,106.752,19.853,21411067
473,3/14/23 11:50,106.762,19.853,21411067
474,3/14/23 12:05,106.772,19.853,21411067
475,3/14/23 12:20,106.742,19.853,21411067
476,3/14/23 12:35,106.721,19.853,21411067
477,3/14/23 12:50,106.7,19.853,21411067
478,3/14/23 13:05,106.68,19.853,21411067
479,3/14/23 13:20,106.639,19.853,21411067
480,3/14/23 13:35,106.608,19.853,21411067
481,3/14/23 13:50,106.597,19.853,21411067
482,3/14/23 14:05,106.567,19.853,21411067
483,3/14/23 14:20,106.628,19.853,21411067
484,3/14/23 14:35,106.848,19.948,21411067
485,3/14/23 14:50,107.013,19.948,21411067
486,3/14/23 15:05,107.157,19.948,21411067
487,3/14/23 15:20,107.28,19.948,21411067
488,3/14/23 15:35,107.404,19.948,21411067
489,3/14/23 15:50,107.497,19.948,21411067
490,3/14/23 16:05,107.59,19.948,21411067
491,3/14/23 16:20,107.672,19.948,21411067
492,3/14/23 16:35,107.834,19.853,21411067
493,3/14/23 16:50,107.882,19.758,21411067
494,3/14/23 17:05,107.933,19.758,21411067
495,3/14/23 17:20,107.981,19.662,21411067
496,3/14/23 17:35,108.009,19.567,21411067
497,3/14/23 17:50,108.037,19.472,21411067
498,3/14/23 18:05,107.992,19.377,21411067
499,3/14/23 18:20,108.002,19.377,21411067
500,3/14/23 18:35,107.992,19.377,21411067
501,3/14/23 18:50,107.917,19.282,21411067
502,3/14/23 19:05,107.845,19.282,21411067
503,3/14/23 19:20,107.814,19.282,21411067
504,3/14/23 19:35,107.793,19.282,21411067
505,3/14/23 19:50,107.773,19.282,21411067
506,3/14/23 20:05,107.762,19.282,21411067
507,3/14/23 20:20,107.752,19.282,21411067
508,3/14/23 20:35,107.721,19.282,21411067
509,3/14/23 20:50,107.68,19.282,21411067
510,3/14/23 21:05,107.639,19.282,21411067
511,3/14/23 21:20,107.618,19.282,21411067
512,3/14/23 21:35,107.656,19.187,21411067
513,3/14/23 21:50,107.635,19.187,21411067
514,3/14/23 22:05,107.615,19.187,21411067
515,3/14/23 22:20,107.573,19.187,21411067
516,3/14/23 22:35,107.543,19.187,21411067
517,3/14/23 22:50,107.532,19.187,21411067
518,3/14/23 23:05,107.501,19.187,21411067
519,3/14/23 23:20,107.481,19.187,21411067
520,3/14/23 23:35,107.44,19.187,21411067
521,3/14/23 23:50,107.409,19.187,21411067
522,3/15/23 00:05,107.347,19.187,21411067
523,3/15/23 00:20,107.357,19.187,21411067
524,3/15/23 00:35,107.344,19.092,21411067
525,3/15/23 00:50,107.354,19.092,21411067
526,3/15/23 01:05,107.313,19.092,21411067
527,3/15/23 01:20,107.282,19.092,21411067
528,3/15/23 01:35,107.241,19.092,21411067
529,3/15/23 01:50,107.21,19.092,21411067
530,3/15/23 02:05,107.282,19.092,21411067
531,3/15/23 02:20,107.302,19.092,21411067
532,3/15/23 02:35,107.323,19.092,21411067
533,3/15/23 02:50,107.313,19.092,21411067
534,3/15/23 03:05,107.333,19.092,21411067
535,3/15/23 03:20,107.32,18.996,21411067
536,3/15/23 03:35,107.309,18.996,21411067
537,3/15/23 03:50,107.32,18.996,21411067
538,3/15/23 04:05,107.289,18.996,21411067
539,3/15/23 04:20,107.309,18.996,21411067
540,3/15/23 04:35,107.278,18.996,21411067
541,3/15/23 04:50,107.299,18.996,21411067
542,3/15/23 05:05,107.309,18.996,21411067
543,3/15/23 05:20,107.32,18.996,21411067
544,3/15/23 05:35,107.309,18.996,21411067
545,3/15/23 05:50,107.296,18.901,21411067
546,3/15/23 06:05,107.306,18.901,21411067
547,3/15/23 06:20,107.316,18.901,21411067
548,3/15/23 06:35,107.306,18.901,21411067
549,3/15/23 06:50,107.327,18.901,21411067
550,3/15/23 07:05,107.313,18.806,21411067
551,3/15/23 07:20,107.323,18.806,21411067
552,3/15/23 07:35,107.344,18.806,21411067
553,3/15/23 07:50,107.365,18.806,21411067
554,3/15/23 08:05,107.375,18.806,21411067
555,3/15/23 08:20,107.365,18.806,21411067
556,3/15/23 08:35,107.354,18.806,21411067
557,3/15/23 08:50,107.365,18.806,21411067
558,3/15/23 09:05,107.375,18.806,21411067
559,3/15/23 09:20,107.344,18.806,21411067
560,3/15/23 09:35,107.365,18.806,21411067
561,3/15/23 09:50,107.375,18.806,21411067
562,3/15/23 10:05,107.375,18.806,21411067
563,3/15/23 10:20,107.378,18.901,21411067
564,3/15/23 10:35,107.378,18.901,21411067
565,3/15/23 10:50,107.361,18.996,21411067
566,3/15/23 11:05,107.381,18.996,21411067
567,3/15/23 11:20,107.371,18.996,21411067
568,3/15/23 11:35,107.364,19.092,21411067
569,3/15/23 11:50,107.374,19.092,21411067
570,3/15/23 12:05,107.364,19.092,21411067
571,3/15/23 12:20,107.364,19.092,21411067
572,3/15/23 12:35,107.326,19.187,21411067
573,3/15/23 12:50,107.306,19.187,21411067
574,3/15/23 13:05,107.285,19.187,21411067
575,3/15/23 13:20,107.337,19.187,21411067
576,3/15/23 13:35,107.577,19.282,21411067
577,3/15/23 13:50,107.834,19.282,21411067
578,3/15/23 14:05,108.061,19.282,21411067
579,3/15/23 14:20,108.408,19.187,21411067
580,3/15/23 14:35,108.693,19.092,21411067
