#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),sensorID
86,3/9/23 11:49,17.56,-3.28,6.85,21446320
87,3/9/23 12:04,17.58,-3.27,6.85,21446320
88,3/9/23 12:19,17.58,-3.2,6.84,21446320
89,3/9/23 12:34,17.58,-3.09,6.84,21446320
90,3/9/23 12:49,17.58,-2.98,6.84,21446320
91,3/9/23 13:04,17.58,-2.91,6.84,21446320
92,3/9/23 13:19,17.58,-2.88,6.84,21446320
93,3/9/23 13:34,17.58,-2.86,6.84,21446320
94,3/9/23 13:49,17.56,-2.88,6.84,21446320
95,3/9/23 14:04,17.56,-2.92,6.84,21446320
96,3/9/23 14:19,17.56,-3.03,6.84,21446320
97,3/9/23 14:34,17.56,-3.14,6.84,21446320
98,3/9/23 14:49,17.56,-3.27,6.85,21446320
99,3/9/23 15:04,17.56,-3.39,6.85,21446320
100,3/9/23 15:19,17.56,-3.44,6.85,21446320
101,3/9/23 15:34,17.56,-3.5,6.85,21446320
102,3/9/23 15:49,17.56,-3.5,6.85,21446320
103,3/9/23 16:04,17.53,-3.48,6.85,21446320
104,3/9/23 16:19,17.53,-3.47,6.85,21446320
105,3/9/23 16:34,17.53,-3.45,6.85,21446320
106,3/9/23 16:49,17.53,-3.48,6.85,21446320
107,3/9/23 17:04,17.53,-3.52,6.85,21446320
108,3/9/23 17:19,17.53,-3.56,6.85,21446320
109,3/9/23 17:34,17.53,-3.63,6.85,21446320
110,3/9/23 17:49,17.56,-3.66,6.85,21446320
111,3/9/23 18:04,17.56,-3.7,6.85,21446320
112,3/9/23 18:19,17.56,-3.73,6.85,21446320
113,3/9/23 18:34,17.56,-3.78,6.86,21446320
114,3/9/23 18:49,17.56,-3.84,6.86,21446320
115,3/9/23 19:04,17.56,-3.92,6.86,21446320
116,3/9/23 19:19,17.58,-3.97,6.86,21446320
117,3/9/23 19:34,17.58,-4,6.86,21446320
118,3/9/23 19:49,17.58,-3.98,6.86,21446320
119,3/9/23 20:04,17.61,-3.97,6.86,21446320
120,3/9/23 20:19,17.61,-3.98,6.86,21446320
121,3/9/23 20:34,17.61,-4,6.86,21446320
122,3/9/23 20:49,17.61,-4.02,6.86,21446320
123,3/9/23 21:04,17.63,-4,6.86,21446320
124,3/9/23 21:19,17.63,-3.97,6.86,21446320
125,3/9/23 21:34,17.63,-3.92,6.86,21446320
126,3/9/23 21:49,17.65,-3.88,6.86,21446320
127,3/9/23 22:04,17.65,-3.84,6.86,21446320
128,3/9/23 22:19,17.65,-3.81,6.86,21446320
129,3/9/23 22:34,17.65,-3.84,6.86,21446320
130,3/9/23 22:49,17.68,-3.83,6.86,21446320
131,3/9/23 23:04,17.68,-3.83,6.86,21446320
132,3/9/23 23:19,17.68,-3.81,6.86,21446320
133,3/9/23 23:34,17.68,-3.78,6.86,21446320
134,3/9/23 23:49,17.68,-3.72,6.85,21446320
135,3/10/23 00:04,17.68,-3.67,6.85,21446320
136,3/10/23 00:19,17.7,-3.64,6.85,21446320
137,3/10/23 00:34,17.7,-3.63,6.85,21446320
138,3/10/23 00:49,17.7,-3.61,6.85,21446320
139,3/10/23 01:04,17.7,-3.61,6.85,21446320
140,3/10/23 01:19,17.7,-3.58,6.85,21446320
141,3/10/23 01:34,17.7,-3.58,6.85,21446320
142,3/10/23 01:49,17.7,-3.59,6.85,21446320
143,3/10/23 02:04,17.7,-3.47,6.85,21446320
144,3/10/23 02:19,17.7,-3.56,6.85,21446320
145,3/10/23 02:34,17.7,-3.72,6.85,21446320
146,3/10/23 02:49,17.7,-3.89,6.86,21446320
147,3/10/23 03:04,17.7,-4.02,6.86,21446320
148,3/10/23 03:19,17.7,-4.06,6.86,21446320
149,3/10/23 03:34,17.7,-4.05,6.86,21446320
150,3/10/23 03:49,17.7,-4.02,6.86,21446320
151,3/10/23 04:04,17.7,-4.02,6.86,21446320
152,3/10/23 04:19,17.7,-4.03,6.86,21446320
153,3/10/23 04:34,17.7,-4.06,6.86,21446320
154,3/10/23 04:49,17.7,-4.13,6.86,21446320
155,3/10/23 05:04,17.72,-4.13,6.86,21446320
156,3/10/23 05:19,17.72,-4.11,6.86,21446320
157,3/10/23 05:34,17.72,-4.11,6.86,21446320
158,3/10/23 05:49,17.72,-4.11,6.86,21446320
159,3/10/23 06:04,17.72,-4.14,6.86,21446320
160,3/10/23 06:19,17.72,-4.16,6.86,21446320
161,3/10/23 06:34,17.75,-4.17,6.86,21446320
162,3/10/23 06:49,17.75,-4.23,6.86,21446320
163,3/10/23 07:04,17.75,-4.22,6.86,21446320
164,3/10/23 07:19,17.77,-4.27,6.87,21446320
165,3/10/23 07:34,17.77,-4.3,6.87,21446320
166,3/10/23 07:49,17.8,-4.31,6.87,21446320
167,3/10/23 08:04,17.8,-4.31,6.87,21446320
168,3/10/23 08:19,17.82,-4.3,6.87,21446320
169,3/10/23 08:34,17.82,-4.3,6.87,21446320
170,3/10/23 08:49,17.82,-4.27,6.87,21446320
171,3/10/23 09:04,17.82,-4.22,6.86,21446320
172,3/10/23 09:19,17.82,-4.2,6.86,21446320
173,3/10/23 09:34,17.82,-4.2,6.86,21446320
174,3/10/23 09:49,17.82,-4.23,6.86,21446320
175,3/10/23 10:04,17.82,-4.25,6.86,21446320
176,3/10/23 10:19,17.82,-4.25,6.86,21446320
177,3/10/23 10:34,17.82,-4.27,6.87,21446320
178,3/10/23 10:49,17.82,-4.3,6.87,21446320
179,3/10/23 11:04,17.8,-4.33,6.87,21446320
180,3/10/23 11:19,17.8,-4.36,6.87,21446320
181,3/10/23 11:34,17.8,-4.38,6.87,21446320
182,3/10/23 11:49,17.8,-4.41,6.87,21446320
183,3/10/23 12:04,17.8,-4.42,6.87,21446320
184,3/10/23 12:19,17.8,-4.42,6.87,21446320
185,3/10/23 12:34,17.8,-4.42,6.87,21446320
186,3/10/23 12:49,17.8,-4.42,6.87,21446320
187,3/10/23 13:04,17.77,-4.44,6.87,21446320
188,3/10/23 13:19,17.77,-4.44,6.87,21446320
189,3/10/23 13:34,17.77,-4.45,6.87,21446320
190,3/10/23 13:49,17.77,-4.45,6.87,21446320
191,3/10/23 14:04,17.77,-4.47,6.87,21446320
192,3/10/23 14:19,17.77,-4.48,6.87,21446320
193,3/10/23 14:34,17.77,-4.48,6.87,21446320
194,3/10/23 14:49,17.75,-4.5,6.87,21446320
195,3/10/23 15:04,17.75,-4.48,6.87,21446320
196,3/10/23 15:19,17.75,-4.5,6.87,21446320
197,3/10/23 15:34,17.75,-4.5,6.87,21446320
198,3/10/23 15:49,17.75,-4.5,6.87,21446320
199,3/10/23 16:04,17.75,-4.5,6.87,21446320
200,3/10/23 16:19,17.75,-4.5,6.87,21446320
201,3/10/23 16:34,17.75,-4.52,6.87,21446320
202,3/10/23 16:49,17.75,-4.52,6.87,21446320
203,3/10/23 17:04,17.75,-4.52,6.87,21446320
204,3/10/23 17:19,17.75,-4.53,6.87,21446320
205,3/10/23 17:34,17.72,-4.53,6.87,21446320
206,3/10/23 17:49,17.72,-4.55,6.87,21446320
207,3/10/23 18:04,17.72,-4.56,6.87,21446320
208,3/10/23 18:19,17.72,-4.56,6.87,21446320
209,3/10/23 18:34,17.72,-4.59,6.87,21446320
210,3/10/23 18:49,17.72,-4.59,6.87,21446320
211,3/10/23 19:04,17.72,-4.61,6.87,21446320
212,3/10/23 19:19,17.72,-4.61,6.87,21446320
213,3/10/23 19:34,17.72,-4.61,6.87,21446320
214,3/10/23 19:49,17.72,-4.61,6.87,21446320
215,3/10/23 20:04,17.72,-4.59,6.87,21446320
216,3/10/23 20:19,17.72,-4.56,6.87,21446320
217,3/10/23 20:34,17.72,-4.53,6.87,21446320
218,3/10/23 20:49,17.75,-4.55,6.87,21446320
219,3/10/23 21:04,17.75,-4.58,6.87,21446320
220,3/10/23 21:19,17.75,-4.66,6.87,21446320
221,3/10/23 21:34,17.75,-4.75,6.87,21446320
222,3/10/23 21:49,17.75,-4.83,6.88,21446320
223,3/10/23 22:04,17.75,-4.91,6.88,21446320
224,3/10/23 22:19,17.75,-4.97,6.88,21446320
225,3/10/23 22:34,17.75,-4.98,6.88,21446320
226,3/10/23 22:49,17.75,-5.03,6.88,21446320
227,3/10/23 23:04,17.75,-5.13,6.88,21446320
228,3/10/23 23:19,17.77,-5.2,6.88,21446320
229,3/10/23 23:34,17.77,-5.14,6.88,21446320
230,3/10/23 23:49,17.77,-5.08,6.88,21446320
231,3/11/23 00:04,17.77,-5.11,6.88,21446320
232,3/11/23 00:19,17.77,-5.19,6.88,21446320
233,3/11/23 00:34,17.77,-5.25,6.88,21446320
234,3/11/23 00:49,17.77,-5.27,6.88,21446320
235,3/11/23 01:04,17.77,-5.3,6.88,21446320
236,3/11/23 01:19,17.77,-5.3,6.88,21446320
237,3/11/23 01:34,17.77,-5.31,6.88,21446320
238,3/11/23 01:49,17.77,-5.36,6.89,21446320
239,3/11/23 02:04,17.77,-5.41,6.89,21446320
240,3/11/23 02:19,17.77,-5.41,6.89,21446320
241,3/11/23 02:34,17.77,-5.3,6.88,21446320
242,3/11/23 02:49,17.77,-4.98,6.88,21446320
243,3/11/23 03:04,17.75,-4.5,6.87,21446320
244,3/11/23 03:19,17.75,-4.02,6.86,21446320
245,3/11/23 03:34,17.75,-4.45,6.87,21446320
246,3/11/23 03:49,17.75,-5.2,6.88,21446320
247,3/11/23 04:04,17.75,-5.52,6.89,21446320
248,3/11/23 04:19,17.75,-5.69,6.89,21446320
249,3/11/23 04:34,17.75,-5.77,6.89,21446320
250,3/11/23 04:49,17.75,-5.77,6.89,21446320
251,3/11/23 05:04,17.75,-5.75,6.89,21446320
252,3/11/23 05:19,17.75,-5.72,6.89,21446320
253,3/11/23 05:34,17.75,-5.67,6.89,21446320
254,3/11/23 05:49,17.75,-5.63,6.89,21446320
255,3/11/23 06:04,17.75,-5.59,6.89,21446320
256,3/11/23 06:19,17.75,-5.16,6.88,21446320
257,3/11/23 06:34,17.75,-5.25,6.88,21446320
258,3/11/23 06:49,17.75,-5.3,6.88,21446320
259,3/11/23 07:04,17.75,-5.27,6.88,21446320
260,3/11/23 07:19,17.75,-5.25,6.88,21446320
261,3/11/23 07:34,17.77,-5.22,6.88,21446320
262,3/11/23 07:49,17.77,-5.19,6.88,21446320
263,3/11/23 08:04,17.77,-5.2,6.88,21446320
264,3/11/23 08:19,17.77,-5.2,6.88,21446320
265,3/11/23 08:34,17.77,-5.2,6.88,21446320
266,3/11/23 08:49,17.77,-5.19,6.88,21446320
267,3/11/23 09:04,17.77,-5.19,6.88,21446320
268,3/11/23 09:19,17.77,-5.17,6.88,21446320
269,3/11/23 09:34,17.77,-5.16,6.88,21446320
270,3/11/23 09:49,17.77,-5.16,6.88,21446320
271,3/11/23 10:04,17.77,-5.19,6.88,21446320
272,3/11/23 10:19,17.77,-5.17,6.88,21446320
273,3/11/23 10:34,17.77,-5.14,6.88,21446320
274,3/11/23 10:49,17.8,-5.16,6.88,21446320
275,3/11/23 11:04,17.8,-5.16,6.88,21446320
276,3/11/23 11:19,17.8,-5.16,6.88,21446320
277,3/11/23 11:34,17.8,-5.16,6.88,21446320
278,3/11/23 11:49,17.8,-5.16,6.88,21446320
279,3/11/23 12:04,17.8,-5.17,6.88,21446320
280,3/11/23 12:19,17.8,-5.17,6.88,21446320
281,3/11/23 12:34,17.8,-5.19,6.88,21446320
282,3/11/23 12:49,17.8,-5.2,6.88,21446320
283,3/11/23 13:04,17.77,-5.19,6.88,21446320
284,3/11/23 13:19,17.77,-5.3,6.88,21446320
285,3/11/23 13:34,17.77,-5.33,6.89,21446320
286,3/11/23 13:49,17.77,-5.34,6.89,21446320
287,3/11/23 14:04,17.77,-5.33,6.89,21446320
288,3/11/23 14:19,17.77,-5.31,6.88,21446320
289,3/11/23 14:34,17.77,-5.42,6.89,21446320
290,3/11/23 14:49,17.75,-5.42,6.89,21446320
291,3/11/23 15:04,17.75,-5.36,6.89,21446320
292,3/11/23 15:19,17.75,-5.38,6.89,21446320
293,3/11/23 15:34,17.75,-5.38,6.89,21446320
294,3/11/23 15:49,17.75,-5.45,6.89,21446320
295,3/11/23 16:04,17.75,-5.31,6.88,21446320
296,3/11/23 16:19,17.75,-5.23,6.88,21446320
297,3/11/23 16:34,17.75,-5.22,6.88,21446320
298,3/11/23 16:49,17.75,-5.22,6.88,21446320
299,3/11/23 17:04,17.75,-5.2,6.88,21446320
300,3/11/23 17:19,17.75,-5.23,6.88,21446320
301,3/11/23 17:34,17.75,-5.27,6.88,21446320
302,3/11/23 17:49,17.75,-5.28,6.88,21446320
303,3/11/23 18:04,17.75,-5.3,6.88,21446320
304,3/11/23 18:19,17.75,-5.31,6.88,21446320
305,3/11/23 18:34,17.75,-5.3,6.88,21446320
306,3/11/23 18:49,17.75,-5.3,6.88,21446320
307,3/11/23 19:04,17.75,-5.3,6.88,21446320
308,3/11/23 19:19,17.75,-5.28,6.88,21446320
309,3/11/23 19:34,17.75,-5.28,6.88,21446320
310,3/11/23 19:49,17.75,-5.28,6.88,21446320
311,3/11/23 20:04,17.75,-5.28,6.88,21446320
312,3/11/23 20:19,17.75,-5.31,6.88,21446320
313,3/11/23 20:34,17.75,-5.34,6.89,21446320
314,3/11/23 20:49,17.75,-5.34,6.89,21446320
315,3/11/23 21:04,17.75,-5.33,6.89,21446320
316,3/11/23 21:19,17.75,-5.31,6.88,21446320
317,3/11/23 21:34,17.75,-5.28,6.88,21446320
318,3/11/23 21:49,17.75,-5.25,6.88,21446320
319,3/11/23 22:04,17.75,-5.23,6.88,21446320
320,3/11/23 22:19,17.75,-5.22,6.88,21446320
321,3/11/23 22:34,17.75,-5.22,6.88,21446320
322,3/11/23 22:49,17.75,-5.27,6.88,21446320
323,3/11/23 23:04,17.75,-5.33,6.89,21446320
324,3/11/23 23:19,17.75,-5.39,6.89,21446320
325,3/11/23 23:34,17.75,-5.45,6.89,21446320
326,3/11/23 23:49,17.75,-5.48,6.89,21446320
327,3/12/23 00:04,17.75,-5.5,6.89,21446320
328,3/12/23 00:19,17.75,-5.53,6.89,21446320
329,3/12/23 00:34,17.75,-5.55,6.89,21446320
330,3/12/23 00:49,17.72,-5.56,6.89,21446320
331,3/12/23 01:04,17.72,-5.55,6.89,21446320
332,3/12/23 01:19,17.72,-5.55,6.89,21446320
333,3/12/23 01:34,17.72,-5.56,6.89,21446320
334,3/12/23 01:49,17.72,-5.58,6.89,21446320
335,3/12/23 03:04,17.72,-5.58,6.89,21446320
336,3/12/23 03:19,17.72,-5.59,6.89,21446320
337,3/12/23 03:34,17.72,-5.59,6.89,21446320
338,3/12/23 03:49,17.72,-5.59,6.89,21446320
339,3/12/23 04:04,17.72,-5.59,6.89,21446320
340,3/12/23 04:19,17.72,-5.58,6.89,21446320
341,3/12/23 04:34,17.72,-5.59,6.89,21446320
342,3/12/23 04:49,17.72,-5.59,6.89,21446320
343,3/12/23 05:04,17.72,-5.61,6.89,21446320
344,3/12/23 05:19,17.72,-5.59,6.89,21446320
345,3/12/23 05:34,17.72,-5.58,6.89,21446320
346,3/12/23 05:49,17.7,-5.55,6.89,21446320
347,3/12/23 06:04,17.7,-5.53,6.89,21446320
348,3/12/23 06:19,17.7,-5.53,6.89,21446320
349,3/12/23 06:34,17.7,-5.52,6.89,21446320
350,3/12/23 06:49,17.7,-6.02,6.9,21446320
351,3/12/23 07:04,17.7,-6.41,6.91,21446320
352,3/12/23 07:19,17.7,-6.47,6.91,21446320
353,3/12/23 07:34,17.7,-6.38,6.91,21446320
354,3/12/23 07:49,17.68,-6.27,6.9,21446320
355,3/12/23 08:04,17.68,-6.03,6.9,21446320
356,3/12/23 08:19,17.68,-5.98,6.9,21446320
357,3/12/23 08:34,17.68,-5.98,6.9,21446320
358,3/12/23 08:49,17.68,-5.91,6.9,21446320
359,3/12/23 09:04,17.68,-5.89,6.9,21446320
360,3/12/23 09:19,17.68,-5.84,6.9,21446320
361,3/12/23 09:34,17.68,-5.73,6.89,21446320
362,3/12/23 09:49,17.68,-5.55,6.89,21446320
363,3/12/23 10:04,17.68,-5.44,6.89,21446320
364,3/12/23 10:19,17.68,-5.48,6.89,21446320
365,3/12/23 10:34,17.68,-5.48,6.89,21446320
366,3/12/23 10:49,17.68,-5.42,6.89,21446320
367,3/12/23 11:04,17.68,-5.25,6.88,21446320
368,3/12/23 11:19,17.68,-5.09,6.88,21446320
369,3/12/23 11:34,17.68,-5.11,6.88,21446320
370,3/12/23 11:49,17.68,-5.16,6.88,21446320
371,3/12/23 12:04,17.68,-5.17,6.88,21446320
372,3/12/23 12:19,17.68,-5.19,6.88,21446320
373,3/12/23 12:34,17.68,-5.2,6.88,21446320
374,3/12/23 12:49,17.68,-5.25,6.88,21446320
375,3/12/23 13:04,17.68,-5.31,6.88,21446320
376,3/12/23 13:19,17.68,-5.27,6.88,21446320
377,3/12/23 13:34,17.68,-5.25,6.88,21446320
378,3/12/23 13:49,17.68,-5.23,6.88,21446320
379,3/12/23 14:04,17.68,-5.23,6.88,21446320
380,3/12/23 14:19,17.68,-5.22,6.88,21446320
381,3/12/23 14:34,17.65,-5.22,6.88,21446320
382,3/12/23 14:49,17.65,-5.23,6.88,21446320
383,3/12/23 15:04,17.65,-5.23,6.88,21446320
384,3/12/23 15:19,17.65,-5.25,6.88,21446320
385,3/12/23 15:34,17.65,-5.28,6.88,21446320
386,3/12/23 15:49,17.65,-5.3,6.88,21446320
387,3/12/23 16:04,17.65,-5.31,6.88,21446320
388,3/12/23 16:19,17.65,-5.31,6.88,21446320
389,3/12/23 16:34,17.65,-5.3,6.88,21446320
390,3/12/23 16:49,17.65,-5.3,6.88,21446320
391,3/12/23 17:04,17.63,-5.3,6.88,21446320
392,3/12/23 17:19,17.63,-5.3,6.88,21446320
393,3/12/23 17:34,17.63,-5.3,6.88,21446320
394,3/12/23 17:49,17.63,-5.3,6.88,21446320
395,3/12/23 18:04,17.63,-5.28,6.88,21446320
396,3/12/23 18:19,17.63,-5.23,6.88,21446320
397,3/12/23 18:34,17.63,-5.23,6.88,21446320
398,3/12/23 18:49,17.63,-5.22,6.88,21446320
399,3/12/23 19:04,17.63,-5.23,6.88,21446320
400,3/12/23 19:19,17.63,-5.25,6.88,21446320
401,3/12/23 19:34,17.63,-5.28,6.88,21446320
402,3/12/23 19:49,17.63,-5.3,6.88,21446320
403,3/12/23 20:04,17.63,-5.33,6.89,21446320
404,3/12/23 20:19,17.61,-5.34,6.89,21446320
405,3/12/23 20:34,17.61,-5.36,6.89,21446320
406,3/12/23 20:49,17.61,-5.36,6.89,21446320
407,3/12/23 21:04,17.61,-5.36,6.89,21446320
408,3/12/23 21:19,17.61,-5.33,6.89,21446320
409,3/12/23 21:34,17.61,-5.3,6.88,21446320
410,3/12/23 21:49,17.61,-5.3,6.88,21446320
411,3/12/23 22:04,17.61,-5.31,6.88,21446320
412,3/12/23 22:19,17.61,-5.33,6.89,21446320
413,3/12/23 22:34,17.61,-5.36,6.89,21446320
414,3/12/23 22:49,17.61,-5.38,6.89,21446320
415,3/12/23 23:04,17.61,-5.38,6.89,21446320
416,3/12/23 23:19,17.61,-5.42,6.89,21446320
417,3/12/23 23:34,17.61,-5.5,6.89,21446320
418,3/12/23 23:49,17.61,-5.55,6.89,21446320
419,3/13/23 00:04,17.61,-5.56,6.89,21446320
420,3/13/23 00:19,17.61,-5.56,6.89,21446320
421,3/13/23 00:34,17.61,-5.55,6.89,21446320
422,3/13/23 00:49,17.61,-5.53,6.89,21446320
423,3/13/23 01:04,17.61,-5.48,6.89,21446320
424,3/13/23 01:19,17.61,-5.47,6.89,21446320
425,3/13/23 01:34,17.61,-5.58,6.89,21446320
426,3/13/23 01:49,17.61,-5.75,6.89,21446320
427,3/13/23 02:04,17.58,-5.94,6.9,21446320
428,3/13/23 02:19,17.51,-6.11,6.9,21446320
429,3/13/23 02:34,17.46,-6.34,6.9,21446320
430,3/13/23 02:49,17.44,-6.34,6.9,21446320
431,3/13/23 03:04,17.44,-6.52,6.91,21446320
432,3/13/23 03:19,17.42,-6.97,6.92,21446320
433,3/13/23 03:34,17.42,-7.59,6.93,21446320
434,3/13/23 03:49,17.39,-8.02,6.94,21446320
435,3/13/23 04:04,17.39,-8.34,6.94,21446320
436,3/13/23 04:19,17.34,-8.58,6.95,21446320
437,3/13/23 04:34,17.32,-8.7,6.95,21446320
438,3/13/23 04:49,17.3,-8.72,6.95,21446320
439,3/13/23 05:04,17.27,-8.78,6.95,21446320
440,3/13/23 05:19,17.25,-8.83,6.95,21446320
441,3/13/23 05:34,17.2,-8.89,6.95,21446320
442,3/13/23 05:49,17.18,-8.97,6.95,21446320
443,3/13/23 06:04,17.15,-9.06,6.96,21446320
444,3/13/23 06:19,17.13,-9.08,6.96,21446320
445,3/13/23 06:34,17.08,-9.13,6.96,21446320
446,3/13/23 06:49,17.06,-9.2,6.96,21446320
447,3/13/23 07:04,17.01,-9.2,6.96,21446320
448,3/13/23 07:19,16.96,-9.27,6.96,21446320
449,3/13/23 07:34,16.94,-9.36,6.96,21446320
450,3/13/23 07:49,16.92,-9.5,6.96,21446320
451,3/13/23 08:04,16.89,-9.61,6.97,21446320
452,3/13/23 08:19,16.87,-9.75,6.97,21446320
453,3/13/23 08:34,16.82,-9.88,6.97,21446320
454,3/13/23 08:49,16.8,-10.03,6.97,21446320
455,3/13/23 09:04,16.77,-10.09,6.98,21446320
456,3/13/23 09:19,16.77,-9.2,6.96,21446320
457,3/13/23 09:34,16.72,-6.72,6.91,21446320
458,3/13/23 09:49,16.8,-5.38,6.89,21446320
459,3/13/23 10:04,16.92,-6.02,6.9,21446320
460,3/13/23 10:19,17.15,-6.61,6.91,21446320
461,3/13/23 10:34,17.27,-6.8,6.91,21446320
462,3/13/23 10:49,17.34,-6.84,6.91,21446320
463,3/13/23 11:04,17.37,-6.89,6.91,21446320
464,3/13/23 11:19,17.39,-6.95,6.92,21446320
465,3/13/23 11:34,17.42,-6.98,6.92,21446320
466,3/13/23 11:49,17.42,-7,6.92,21446320
467,3/13/23 12:04,17.42,-7,6.92,21446320
468,3/13/23 12:19,17.42,-6.94,6.92,21446320
469,3/13/23 12:34,17.39,-6.91,6.92,21446320
470,3/13/23 12:49,17.39,-6.86,6.91,21446320
471,3/13/23 13:04,17.34,-6.81,6.91,21446320
472,3/13/23 13:19,17.3,-6.77,6.91,21446320
473,3/13/23 13:34,17.22,-6.75,6.91,21446320
474,3/13/23 13:49,17.13,-6.75,6.91,21446320
475,3/13/23 14:04,17.06,-6.75,6.91,21446320
476,3/13/23 14:19,16.96,-6.75,6.91,21446320
477,3/13/23 14:34,16.94,-6.73,6.91,21446320
478,3/13/23 14:49,16.96,-6.73,6.91,21446320
